provider,scrape_run_id,event_id,event_name,schedule_id,age_year,gender,team_id,team_id_source,team_name,club_name,opponent_id,opponent_id_source,opponent_name,opponent_club_name,game_date,game_time,home_away,goals_for,goals_against,result,venue,source_url,scraped_at
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,81206,81206,Avanti SA ECNL RL B09,Avanti Soccer Academy,80403,80403,RISE SC ECNL Navy RL B09,RISE SC,2025-12-14,10:00:00,A,,,U,Field 28,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,95205,95205,SAFC Black ECNL RL B09,San Antonio FC,57753,57753,Dallas Texans RL B09,Dallas Texans,2025-12-14,12:00:00,H,,,U,Field 14,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,57753,57753,Dallas Texans RL B09,Dallas Texans,95205,95205,SAFC Black ECNL RL B09,San Antonio FC,2025-12-14,12:00:00,A,,,U,Field 14,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,68858,68858,FC Westlake ECNL RL B09,FC Westlake,69593,69593,FC Dallas ECNL RL B09,FC Dallas,2025-12-14,13:00:00,H,,,U,Field 1,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,69593,69593,FC Dallas ECNL RL B09,FC Dallas,68858,68858,FC Westlake ECNL RL B09,FC Westlake,2025-12-14,13:00:00,A,,,U,Field 1,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,57760,57760,OK Energy FC ECNL RL B09,Oklahoma Energy FC,55416,55416,Oklahoma Celtic ECNL RL B09,Oklahoma Celtic Football Club,2026-02-21,13:00:00,H,,,U,ESC 4,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,55416,55416,Oklahoma Celtic ECNL RL B09,Oklahoma Celtic Football Club,57760,57760,OK Energy FC ECNL RL B09,Oklahoma Energy FC,2026-02-21,13:00:00,A,,,U,ESC 4,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,68918,68918,DKSC ECNL RL B09,DKSC,68858,68858,FC Westlake ECNL RL B09,FC Westlake,2026-03-08,11:00:00,H,,,U,Field 4,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,68858,68858,FC Westlake ECNL RL B09,FC Westlake,68918,68918,DKSC ECNL RL B09,DKSC,2026-03-08,11:00:00,A,,,U,Field 4,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,50721,50721,HOUSTONIANS FC ECNL RL B09,Houstonians Futbol Club,95199,95199,SAFC Red ECNL RL B09,San Antonio FC,2026-04-11,13:00:00,H,,,U,Field 2,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,95199,95199,SAFC Red ECNL RL B09,San Antonio FC,50721,50721,HOUSTONIANS FC ECNL RL B09,Houstonians Futbol Club,2026-04-11,13:00:00,A,,,U,Field 2,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,114701,114701,Lonestar Soccer Club ECNL RL B09,Lonestar Soccer Club,80403,80403,RISE SC ECNL Navy RL B09,RISE SC,2026-04-11,15:00:00,H,,,U,Field 8,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,80403,80403,RISE SC ECNL Navy RL B09,RISE SC,114701,114701,Lonestar Soccer Club ECNL RL B09,Lonestar Soccer Club,2026-04-11,15:00:00,A,,,U,Field 8,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,68918,68918,DKSC ECNL RL B09,DKSC,69593,69593,FC Dallas ECNL RL B09,FC Dallas,2026-04-18,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,69593,69593,FC Dallas ECNL RL B09,FC Dallas,68918,68918,DKSC ECNL RL B09,DKSC,2026-04-18,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,66744,66744,CHALLENGE UNITED ECNL RL B09,Challenge SC,80402,80402,RISE SC ECNL White RL B09,RISE SC,2026-04-18,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,80402,80402,RISE SC ECNL White RL B09,RISE SC,66744,66744,CHALLENGE UNITED ECNL RL B09,Challenge SC,2026-04-18,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,57753,57753,Dallas Texans RL B09,Dallas Texans,56483,56483,BVBIA ECNL RL B09,BVB International Academy,2026-04-18,12:00:00,H,,,U,Field 1,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,56483,56483,BVBIA ECNL RL B09,BVB International Academy,57753,57753,Dallas Texans RL B09,Dallas Texans,2026-04-18,12:00:00,A,,,U,Field 1,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,114701,114701,Lonestar Soccer Club ECNL RL B09,Lonestar Soccer Club,68858,68858,FC Westlake ECNL RL B09,FC Westlake,2026-04-18,13:00:00,H,,,U,Field 1,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,68858,68858,FC Westlake ECNL RL B09,FC Westlake,114701,114701,Lonestar Soccer Club ECNL RL B09,Lonestar Soccer Club,2026-04-18,13:00:00,A,,,U,Field 1,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,50721,50721,HOUSTONIANS FC ECNL RL B09,Houstonians Futbol Club,58624,58624,HTX N ECNL RL B09,HTX Soccer,2026-04-18,13:00:00,H,,,U,Field 2,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,58624,58624,HTX N ECNL RL B09,HTX Soccer,50721,50721,HOUSTONIANS FC ECNL RL B09,Houstonians Futbol Club,2026-04-18,13:00:00,A,,,U,Field 2,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,114701,114701,Lonestar Soccer Club ECNL RL B09,Lonestar Soccer Club,57772,57772,San Antonio City SC ECNL RL B09,San Antonio City SC,2026-04-19,15:00:00,H,,,U,Field 2,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,57772,57772,San Antonio City SC ECNL RL B09,San Antonio City SC,114701,114701,Lonestar Soccer Club ECNL RL B09,Lonestar Soccer Club,2026-04-19,15:00:00,A,,,U,Field 2,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,66744,66744,CHALLENGE UNITED ECNL RL B09,Challenge SC,95205,95205,SAFC Black ECNL RL B09,San Antonio FC,2026-04-25,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,95205,95205,SAFC Black ECNL RL B09,San Antonio FC,66744,66744,CHALLENGE UNITED ECNL RL B09,Challenge SC,2026-04-25,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,69593,69593,FC Dallas ECNL RL B09,FC Dallas,80403,80403,RISE SC ECNL Navy RL B09,RISE SC,2026-04-25,11:00:00,H,,,U,Field 16,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,80403,80403,RISE SC ECNL Navy RL B09,RISE SC,69593,69593,FC Dallas ECNL RL B09,FC Dallas,2026-04-25,11:00:00,A,,,U,Field 16,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,95199,95199,SAFC Red ECNL RL B09,San Antonio FC,57746,57746,Albion Hurricanes FC ECNL RL B09,Albion Hurricanes FC,2026-04-25,13:00:00,H,,,U,Field 4,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,57746,57746,Albion Hurricanes FC ECNL RL B09,Albion Hurricanes FC,95199,95199,SAFC Red ECNL RL B09,San Antonio FC,2026-04-25,13:00:00,A,,,U,Field 4,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,80402,80402,RISE SC ECNL White RL B09,RISE SC,57778,57778,SOLAR SC ECNL RL B09,Solar Soccer Club,2026-04-25,13:00:00,H,,,U,Field 1,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,57778,57778,SOLAR SC ECNL RL B09,Solar Soccer Club,80402,80402,RISE SC ECNL White RL B09,RISE SC,2026-04-25,13:00:00,A,,,U,Field 1,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,58624,58624,HTX N ECNL RL B09,HTX Soccer,81206,81206,Avanti SA ECNL RL B09,Avanti Soccer Academy,2026-04-25,15:00:00,H,,,U,Field 2,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,81206,81206,Avanti SA ECNL RL B09,Avanti Soccer Academy,58624,58624,HTX N ECNL RL B09,HTX Soccer,2026-04-25,15:00:00,A,,,U,Field 2,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,66744,66744,CHALLENGE UNITED ECNL RL B09,Challenge SC,68858,68858,FC Westlake ECNL RL B09,FC Westlake,2026-04-26,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,68858,68858,FC Westlake ECNL RL B09,FC Westlake,66744,66744,CHALLENGE UNITED ECNL RL B09,Challenge SC,2026-04-26,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,95199,95199,SAFC Red ECNL RL B09,San Antonio FC,80328,80328,HTX S ECNL RL B09,HTX Soccer,2026-04-26,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,80328,80328,HTX S ECNL RL B09,HTX Soccer,95199,95199,SAFC Red ECNL RL B09,San Antonio FC,2026-04-26,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,80402,80402,RISE SC ECNL White RL B09,RISE SC,81206,81206,Avanti SA ECNL RL B09,Avanti Soccer Academy,2026-04-26,11:00:00,H,,,U,Field 2,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,81206,81206,Avanti SA ECNL RL B09,Avanti Soccer Academy,80402,80402,RISE SC ECNL White RL B09,RISE SC,2026-04-26,11:00:00,A,,,U,Field 2,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,58624,58624,HTX N ECNL RL B09,HTX Soccer,57778,57778,SOLAR SC ECNL RL B09,Solar Soccer Club,2026-04-26,13:00:00,H,,,U,Field 2,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,57778,57778,SOLAR SC ECNL RL B09,Solar Soccer Club,58624,58624,HTX N ECNL RL B09,HTX Soccer,2026-04-26,13:00:00,A,,,U,Field 2,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,114701,114701,Lonestar Soccer Club ECNL RL B09,Lonestar Soccer Club,95205,95205,SAFC Black ECNL RL B09,San Antonio FC,2026-04-26,13:00:00,H,,,U,Field 7,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,95205,95205,SAFC Black ECNL RL B09,San Antonio FC,114701,114701,Lonestar Soccer Club ECNL RL B09,Lonestar Soccer Club,2026-04-26,13:00:00,A,,,U,Field 7,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,57772,57772,San Antonio City SC ECNL RL B09,San Antonio City SC,50721,50721,HOUSTONIANS FC ECNL RL B09,Houstonians Futbol Club,2026-04-26,15:00:00,H,,,U,Field 4,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,50721,50721,HOUSTONIANS FC ECNL RL B09,Houstonians Futbol Club,57772,57772,San Antonio City SC ECNL RL B09,San Antonio City SC,2026-04-26,15:00:00,A,,,U,Field 4,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,57753,57753,Dallas Texans RL B09,Dallas Texans,80403,80403,RISE SC ECNL Navy RL B09,RISE SC,2026-04-26,16:00:00,H,,,U,Field 4,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,80403,80403,RISE SC ECNL Navy RL B09,RISE SC,57753,57753,Dallas Texans RL B09,Dallas Texans,2026-04-26,16:00:00,A,,,U,Field 4,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,57746,57746,Albion Hurricanes FC ECNL RL B09,Albion Hurricanes FC,95205,95205,SAFC Black ECNL RL B09,San Antonio FC,2026-05-02,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,95205,95205,SAFC Black ECNL RL B09,San Antonio FC,57746,57746,Albion Hurricanes FC ECNL RL B09,Albion Hurricanes FC,2026-05-02,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,81206,81206,Avanti SA ECNL RL B09,Avanti Soccer Academy,95199,95199,SAFC Red ECNL RL B09,San Antonio FC,2026-05-02,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,95199,95199,SAFC Red ECNL RL B09,San Antonio FC,81206,81206,Avanti SA ECNL RL B09,Avanti Soccer Academy,2026-05-02,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,68918,68918,DKSC ECNL RL B09,DKSC,58624,58624,HTX N ECNL RL B09,HTX Soccer,2026-05-02,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,58624,58624,HTX N ECNL RL B09,HTX Soccer,68918,68918,DKSC ECNL RL B09,DKSC,2026-05-02,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,80328,80328,HTX S ECNL RL B09,HTX Soccer,114701,114701,Lonestar Soccer Club ECNL RL B09,Lonestar Soccer Club,2026-05-02,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,114701,114701,Lonestar Soccer Club ECNL RL B09,Lonestar Soccer Club,80328,80328,HTX S ECNL RL B09,HTX Soccer,2026-05-02,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,57778,57778,SOLAR SC ECNL RL B09,Solar Soccer Club,57772,57772,San Antonio City SC ECNL RL B09,San Antonio City SC,2026-05-02,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,57772,57772,San Antonio City SC ECNL RL B09,San Antonio City SC,57778,57778,SOLAR SC ECNL RL B09,Solar Soccer Club,2026-05-02,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,50721,50721,HOUSTONIANS FC ECNL RL B09,Houstonians Futbol Club,66744,66744,CHALLENGE UNITED ECNL RL B09,Challenge SC,2026-05-02,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,66744,66744,CHALLENGE UNITED ECNL RL B09,Challenge SC,50721,50721,HOUSTONIANS FC ECNL RL B09,Houstonians Futbol Club,2026-05-02,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,56483,56483,BVBIA ECNL RL B09,BVB International Academy,80402,80402,RISE SC ECNL White RL B09,RISE SC,2026-05-02,13:00:00,H,,,U,Field 1,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,80402,80402,RISE SC ECNL White RL B09,RISE SC,56483,56483,BVBIA ECNL RL B09,BVB International Academy,2026-05-02,13:00:00,A,,,U,Field 1,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,80403,80403,RISE SC ECNL Navy RL B09,RISE SC,68858,68858,FC Westlake ECNL RL B09,FC Westlake,2026-05-02,13:00:00,H,,,U,Field 4,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,68858,68858,FC Westlake ECNL RL B09,FC Westlake,80403,80403,RISE SC ECNL Navy RL B09,RISE SC,2026-05-02,13:00:00,A,,,U,Field 4,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,81206,81206,Avanti SA ECNL RL B09,Avanti Soccer Academy,57772,57772,San Antonio City SC ECNL RL B09,San Antonio City SC,2026-05-03,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,57772,57772,San Antonio City SC ECNL RL B09,San Antonio City SC,81206,81206,Avanti SA ECNL RL B09,Avanti Soccer Academy,2026-05-03,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,68918,68918,DKSC ECNL RL B09,DKSC,80402,80402,RISE SC ECNL White RL B09,RISE SC,2026-05-03,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,80402,80402,RISE SC ECNL White RL B09,RISE SC,68918,68918,DKSC ECNL RL B09,DKSC,2026-05-03,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,80328,80328,HTX S ECNL RL B09,HTX Soccer,66744,66744,CHALLENGE UNITED ECNL RL B09,Challenge SC,2026-05-03,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,66744,66744,CHALLENGE UNITED ECNL RL B09,Challenge SC,80328,80328,HTX S ECNL RL B09,HTX Soccer,2026-05-03,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,57778,57778,SOLAR SC ECNL RL B09,Solar Soccer Club,95199,95199,SAFC Red ECNL RL B09,San Antonio FC,2026-05-03,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,95199,95199,SAFC Red ECNL RL B09,San Antonio FC,57778,57778,SOLAR SC ECNL RL B09,Solar Soccer Club,2026-05-03,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
tgs,2025-12-11T22:33:46.052642+00:00_2c88c8,3913,ECNL RL Boys Texas 2025-26,33765,2009,Boys,50721,50721,HOUSTONIANS FC ECNL RL B09,Houstonians Futbol Club,114701,114701,Lonestar Soccer Club ECNL RL B09,Lonestar Soccer Club,2026-05-03,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3913,2025-12-11T22:33:46.052642+00:00
