provider,scrape_run_id,event_id,schedule_id,age_year,gender,team_id,team_id_source,team_name,club_name,opponent_id,opponent_id_source,opponent_name,opponent_club_name,game_date,game_time,home_away,goals_for,goals_against,result,venue,source_url,scraped_at
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35470,2013,Girls,tgs:e6da97098264,tgs:e6da97098264,Legends FC San Diego - Elite 64 NL,Legends FC SD,tgs:cc04a5710168,tgs:cc04a5710168,San Diego Surf ECNL RL Southwest G13,San Diego Surf,2025-12-07,13:30:00,A,2,1,W,Field 6 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35484,2013,Girls,tgs:3f7c5f6e4315,tgs:3f7c5f6e4315,Stanford Strikers 13G ECNL-RL,Stanford Strikers FC,tgs:6d0da93d69f7,tgs:6d0da93d69f7,Westy Soccer Club - 2013G Elite,Westy Soccer Club,2025-12-06,11:00:00,H,4,1,W,Field 13 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35484,2013,Girls,tgs:6d0da93d69f7,tgs:6d0da93d69f7,Westy Soccer Club - 2013G Elite,Westy Soccer Club,tgs:3f7c5f6e4315,tgs:3f7c5f6e4315,Stanford Strikers 13G ECNL-RL,Stanford Strikers FC,2025-12-06,11:00:00,A,1,4,L,Field 13 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35484,2013,Girls,tgs:22dd3b03cc70,tgs:22dd3b03cc70,Indie Chicas Soccer Club - U13-2013 BLACK,Indie Chicas Soccer Club,tgs:1a0b1cb514ab,tgs:1a0b1cb514ab,No Club Selection - NW ELITE 2013 Girls,Northwest Elite,2025-12-06,11:00:00,H,2,0,W,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35484,2013,Girls,tgs:1a0b1cb514ab,tgs:1a0b1cb514ab,No Club Selection - NW ELITE 2013 Girls,Northwest Elite,tgs:22dd3b03cc70,tgs:22dd3b03cc70,Indie Chicas Soccer Club - U13-2013 BLACK,Indie Chicas Soccer Club,2025-12-06,11:00:00,A,0,2,L,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35484,2013,Girls,tgs:1a0b1cb514ab,tgs:1a0b1cb514ab,No Club Selection - NW ELITE 2013 Girls,Northwest Elite,tgs:3f7c5f6e4315,tgs:3f7c5f6e4315,Stanford Strikers 13G ECNL-RL,Stanford Strikers FC,2025-12-06,14:45:00,H,0,5,L,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35484,2013,Girls,tgs:3f7c5f6e4315,tgs:3f7c5f6e4315,Stanford Strikers 13G ECNL-RL,Stanford Strikers FC,tgs:1a0b1cb514ab,tgs:1a0b1cb514ab,No Club Selection - NW ELITE 2013 Girls,Northwest Elite,2025-12-06,14:45:00,A,5,0,W,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35484,2013,Girls,tgs:22dd3b03cc70,tgs:22dd3b03cc70,Indie Chicas Soccer Club - U13-2013 BLACK,Indie Chicas Soccer Club,tgs:6d0da93d69f7,tgs:6d0da93d69f7,Westy Soccer Club - 2013G Elite,Westy Soccer Club,2025-12-06,15:15:00,H,2,3,L,Field 2 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35484,2013,Girls,tgs:6d0da93d69f7,tgs:6d0da93d69f7,Westy Soccer Club - 2013G Elite,Westy Soccer Club,tgs:22dd3b03cc70,tgs:22dd3b03cc70,Indie Chicas Soccer Club - U13-2013 BLACK,Indie Chicas Soccer Club,2025-12-06,15:15:00,A,3,2,W,Field 2 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35484,2013,Girls,tgs:3f7c5f6e4315,tgs:3f7c5f6e4315,Stanford Strikers 13G ECNL-RL,Stanford Strikers FC,tgs:22dd3b03cc70,tgs:22dd3b03cc70,Indie Chicas Soccer Club - U13-2013 BLACK,Indie Chicas Soccer Club,2025-12-07,10:30:00,H,1,0,W,Field 13 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35484,2013,Girls,tgs:22dd3b03cc70,tgs:22dd3b03cc70,Indie Chicas Soccer Club - U13-2013 BLACK,Indie Chicas Soccer Club,tgs:3f7c5f6e4315,tgs:3f7c5f6e4315,Stanford Strikers 13G ECNL-RL,Stanford Strikers FC,2025-12-07,10:30:00,A,0,1,L,Field 13 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35484,2013,Girls,tgs:1a0b1cb514ab,tgs:1a0b1cb514ab,No Club Selection - NW ELITE 2013 Girls,Northwest Elite,tgs:6d0da93d69f7,tgs:6d0da93d69f7,Westy Soccer Club - 2013G Elite,Westy Soccer Club,2025-12-07,10:30:00,H,1,3,L,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35484,2013,Girls,tgs:6d0da93d69f7,tgs:6d0da93d69f7,Westy Soccer Club - 2013G Elite,Westy Soccer Club,tgs:1a0b1cb514ab,tgs:1a0b1cb514ab,No Club Selection - NW ELITE 2013 Girls,Northwest Elite,2025-12-07,10:30:00,A,3,1,W,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35484,2013,Girls,tgs:3f7c5f6e4315,tgs:3f7c5f6e4315,Stanford Strikers 13G ECNL-RL,Stanford Strikers FC,tgs:6d0da93d69f7,tgs:6d0da93d69f7,Westy Soccer Club - 2013G Elite,Westy Soccer Club,2025-12-07,14:30:00,H,3,2,W,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35484,2013,Girls,tgs:6d0da93d69f7,tgs:6d0da93d69f7,Westy Soccer Club - 2013G Elite,Westy Soccer Club,tgs:3f7c5f6e4315,tgs:3f7c5f6e4315,Stanford Strikers 13G ECNL-RL,Stanford Strikers FC,2025-12-07,14:30:00,A,2,3,L,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,Beach FC  (CA),tgs:fe434621bdd7,tgs:fe434621bdd7,SDSC Surf - 14G PRE-GA,SDSC Surf,2025-12-06,07:45:00,H,1,0,W,Field C (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:fe434621bdd7,tgs:fe434621bdd7,SDSC Surf - 14G PRE-GA,SDSC Surf,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,Beach FC  (CA),2025-12-06,07:45:00,A,0,1,L,Field C (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:6c740bcf6e6b,tgs:6c740bcf6e6b,San Diego Surf Academy Girls 2014 (Moore),San Diego Surf,tgs:09beaaa095ef,tgs:09beaaa095ef,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,Phoenix Rising FC,2025-12-06,07:45:00,H,3,1,W,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:09beaaa095ef,tgs:09beaaa095ef,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,Phoenix Rising FC,tgs:6c740bcf6e6b,tgs:6c740bcf6e6b,San Diego Surf Academy Girls 2014 (Moore),San Diego Surf,2025-12-06,07:45:00,A,1,3,L,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,CDA Slammers FC HB,tgs:525c25c0cbbc,tgs:525c25c0cbbc,San Diego Surf Academy Girls 2015 (Hoyos),San Diego Surf,2025-12-06,08:50:00,H,2,1,W,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:525c25c0cbbc,tgs:525c25c0cbbc,San Diego Surf Academy Girls 2015 (Hoyos),San Diego Surf,tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,CDA Slammers FC HB,2025-12-06,08:50:00,A,1,2,L,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,CDA Slammers FC HB,tgs:6c740bcf6e6b,tgs:6c740bcf6e6b,San Diego Surf Academy Girls 2014 (Moore),San Diego Surf,2025-12-06,12:05:00,H,4,0,W,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:6c740bcf6e6b,tgs:6c740bcf6e6b,San Diego Surf Academy Girls 2014 (Moore),San Diego Surf,tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,CDA Slammers FC HB,2025-12-06,12:05:00,A,0,4,L,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:fe434621bdd7,tgs:fe434621bdd7,SDSC Surf - 14G PRE-GA,SDSC Surf,tgs:525c25c0cbbc,tgs:525c25c0cbbc,San Diego Surf Academy Girls 2015 (Hoyos),San Diego Surf,2025-12-06,12:05:00,H,1,2,L,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:525c25c0cbbc,tgs:525c25c0cbbc,San Diego Surf Academy Girls 2015 (Hoyos),San Diego Surf,tgs:fe434621bdd7,tgs:fe434621bdd7,SDSC Surf - 14G PRE-GA,SDSC Surf,2025-12-06,12:05:00,A,2,1,W,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:09beaaa095ef,tgs:09beaaa095ef,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,Phoenix Rising FC,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,Beach FC  (CA),2025-12-06,13:25:00,H,0,7,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,Beach FC  (CA),tgs:09beaaa095ef,tgs:09beaaa095ef,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,Phoenix Rising FC,2025-12-06,13:25:00,A,7,0,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,Beach FC  (CA),tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,CDA Slammers FC HB,2025-12-07,08:00:00,H,3,0,W,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,CDA Slammers FC HB,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,Beach FC  (CA),2025-12-07,08:00:00,A,0,3,L,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:525c25c0cbbc,tgs:525c25c0cbbc,San Diego Surf Academy Girls 2015 (Hoyos),San Diego Surf,tgs:09beaaa095ef,tgs:09beaaa095ef,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,Phoenix Rising FC,2025-12-07,08:15:00,H,11,0,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:09beaaa095ef,tgs:09beaaa095ef,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,Phoenix Rising FC,tgs:525c25c0cbbc,tgs:525c25c0cbbc,San Diego Surf Academy Girls 2015 (Hoyos),San Diego Surf,2025-12-07,08:15:00,A,0,11,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:6c740bcf6e6b,tgs:6c740bcf6e6b,San Diego Surf Academy Girls 2014 (Moore),San Diego Surf,tgs:fe434621bdd7,tgs:fe434621bdd7,SDSC Surf - 14G PRE-GA,SDSC Surf,2025-12-07,09:20:00,H,1,2,L,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:fe434621bdd7,tgs:fe434621bdd7,SDSC Surf - 14G PRE-GA,SDSC Surf,tgs:6c740bcf6e6b,tgs:6c740bcf6e6b,San Diego Surf Academy Girls 2014 (Moore),San Diego Surf,2025-12-07,09:20:00,A,2,1,W,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,Beach FC  (CA),tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,CDA Slammers FC HB,2025-12-07,12:40:00,H,5,4,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35455,2014,Girls,tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,CDA Slammers FC HB,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,Beach FC  (CA),2025-12-07,12:40:00,A,4,5,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:8ca95985f546,tgs:8ca95985f546,Phoenix Rising FC - Scottsdale14G Predator,Phoenix Rising FC,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,So Cal Blues SC,2025-12-06,09:05:00,H,0,5,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,So Cal Blues SC,tgs:8ca95985f546,tgs:8ca95985f546,Phoenix Rising FC - Scottsdale14G Predator,Phoenix Rising FC,2025-12-06,09:05:00,A,5,0,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,ALBION SC Riverside,tgs:4bf5aa289962,tgs:4bf5aa289962,San Diego Surf Academy Girls 2014 (Esparza),San Diego Surf,2025-12-06,10:10:00,H,5,0,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:4bf5aa289962,tgs:4bf5aa289962,San Diego Surf Academy Girls 2014 (Esparza),San Diego Surf,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,ALBION SC Riverside,2025-12-06,10:10:00,A,0,5,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:bcc2fbc553dc,tgs:bcc2fbc553dc,Arizona Arsenal - Arsenal Pre-ECNL RL G14,Arizona Arsenal,tgs:63286b6812d4,tgs:63286b6812d4,Eagles Soccer Club - 2014 Eagles White,Eagles Soccer Club,2025-12-06,11:00:00,H,1,1,D,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:63286b6812d4,tgs:63286b6812d4,Eagles Soccer Club - 2014 Eagles White,Eagles Soccer Club,tgs:bcc2fbc553dc,tgs:bcc2fbc553dc,Arizona Arsenal - Arsenal Pre-ECNL RL G14,Arizona Arsenal,2025-12-06,11:00:00,A,1,1,D,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,ALBION SC Riverside,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,So Cal Blues SC,2025-12-06,14:15:00,H,3,0,W,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,So Cal Blues SC,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,ALBION SC Riverside,2025-12-06,14:15:00,A,0,3,L,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:63286b6812d4,tgs:63286b6812d4,Eagles Soccer Club - 2014 Eagles White,Eagles Soccer Club,tgs:8ca95985f546,tgs:8ca95985f546,Phoenix Rising FC - Scottsdale14G Predator,Phoenix Rising FC,2025-12-06,14:30:00,H,6,0,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:8ca95985f546,tgs:8ca95985f546,Phoenix Rising FC - Scottsdale14G Predator,Phoenix Rising FC,tgs:63286b6812d4,tgs:63286b6812d4,Eagles Soccer Club - 2014 Eagles White,Eagles Soccer Club,2025-12-06,14:30:00,A,0,6,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:4bf5aa289962,tgs:4bf5aa289962,San Diego Surf Academy Girls 2014 (Esparza),San Diego Surf,tgs:bcc2fbc553dc,tgs:bcc2fbc553dc,Arizona Arsenal - Arsenal Pre-ECNL RL G14,Arizona Arsenal,2025-12-06,15:20:00,H,0,4,L,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:bcc2fbc553dc,tgs:bcc2fbc553dc,Arizona Arsenal - Arsenal Pre-ECNL RL G14,Arizona Arsenal,tgs:4bf5aa289962,tgs:4bf5aa289962,San Diego Surf Academy Girls 2014 (Esparza),San Diego Surf,2025-12-06,15:20:00,A,4,0,W,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:63286b6812d4,tgs:63286b6812d4,Eagles Soccer Club - 2014 Eagles White,Eagles Soccer Club,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,ALBION SC Riverside,2025-12-07,08:15:00,H,1,1,D,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,ALBION SC Riverside,tgs:63286b6812d4,tgs:63286b6812d4,Eagles Soccer Club - 2014 Eagles White,Eagles Soccer Club,2025-12-07,08:15:00,A,1,1,D,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:4bf5aa289962,tgs:4bf5aa289962,San Diego Surf Academy Girls 2014 (Esparza),San Diego Surf,tgs:8ca95985f546,tgs:8ca95985f546,Phoenix Rising FC - Scottsdale14G Predator,Phoenix Rising FC,2025-12-07,09:20:00,H,2,2,D,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:8ca95985f546,tgs:8ca95985f546,Phoenix Rising FC - Scottsdale14G Predator,Phoenix Rising FC,tgs:4bf5aa289962,tgs:4bf5aa289962,San Diego Surf Academy Girls 2014 (Esparza),San Diego Surf,2025-12-07,09:20:00,A,2,2,D,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,So Cal Blues SC,tgs:bcc2fbc553dc,tgs:bcc2fbc553dc,Arizona Arsenal - Arsenal Pre-ECNL RL G14,Arizona Arsenal,2025-12-07,09:20:00,H,2,1,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:bcc2fbc553dc,tgs:bcc2fbc553dc,Arizona Arsenal - Arsenal Pre-ECNL RL G14,Arizona Arsenal,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,So Cal Blues SC,2025-12-07,09:20:00,A,1,2,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,ALBION SC Riverside,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,So Cal Blues SC,2025-12-07,12:35:00,H,0,0,D,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35469,2014,Girls,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,So Cal Blues SC,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,ALBION SC Riverside,2025-12-07,12:35:00,A,0,0,D,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35454,2015,Girls,tgs:f644297feca3,tgs:f644297feca3,Slammers FC HB Koge - Pre-ECNL G15,Slammers FC HB Koge,tgs:7af8415027b2,tgs:7af8415027b2,Legends FC - Legends FC G15,Legends FC,2025-12-06,08:00:00,H,2,1,W,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35454,2015,Girls,tgs:7af8415027b2,tgs:7af8415027b2,Legends FC - Legends FC G15,Legends FC,tgs:f644297feca3,tgs:f644297feca3,Slammers FC HB Koge - Pre-ECNL G15,Slammers FC HB Koge,2025-12-06,08:00:00,A,1,2,L,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35454,2015,Girls,tgs:303d95b5fda1,tgs:303d95b5fda1,San Diego Surf - SD Surf Academy Girls 2015 (Darby,San Diego Surf,tgs:37aa907a89a2,tgs:37aa907a89a2,Rebels SC - G2015 Rebels PreECNL,Rebels SC,2025-12-06,08:50:00,H,2,3,L,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
tgs,2025-12-11T17:11:28.880995+00:00_353191,4067,35454,2015,Girls,tgs:37aa907a89a2,tgs:37aa907a89a2,Rebels SC - G2015 Rebels PreECNL,Rebels SC,tgs:303d95b5fda1,tgs:303d95b5fda1,San Diego Surf - SD Surf Academy Girls 2015 (Darby,San Diego Surf,2025-12-06,08:50:00,A,3,2,W,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T17:11:28.880995+00:00
