scrape_run_id,event_id,schedule_id,age_year,gender,team_name,opponent_name,game_date,game_time,home_away,goals_for,goals_against,result,venue,source_url,scraped_at
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Legends FC - G2014,CDA Slammers FC HB - G14 Larsen,2025-12-06T09:30:00,09:30:00,H,9,,U,Field 7 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,CDA Slammers FC HB - G14 Larsen,Legends FC - G2014,2025-12-06T09:30:00,09:30:00,A,,9,U,Field 7 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,San Diego Surf - Pre-ECNL Girls 2014 (Hoyos),Legends FC - Gold 2014,2025-12-06T10:45:00,10:45:00,H,8,,U,Field 5 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Legends FC - Gold 2014,San Diego Surf - Pre-ECNL Girls 2014 (Hoyos),2025-12-06T10:45:00,10:45:00,A,,8,U,Field 5 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Beach FC (CA) - 2014 W. Lopez,Arizona Arsenal Pre-ECNL G14,2025-12-06T10:45:00,10:45:00,H,1,,U,Field 6 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Arizona Arsenal Pre-ECNL G14,Beach FC (CA) - 2014 W. Lopez,2025-12-06T10:45:00,10:45:00,A,,1,U,Field 6 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Beach FC (CA) G14 Pre-ECNL,Impact United - Impact SC 14G,2025-12-06T10:45:00,10:45:00,H,8,,U,Field 7 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Impact United - Impact SC 14G,Beach FC (CA) G14 Pre-ECNL,2025-12-06T10:45:00,10:45:00,A,,8,U,Field 7 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Impact United - Impact SC 14G,Legends FC - G2014,2025-12-06T14:00:00,14:00:00,H,1,9,L,Field 4 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Legends FC - G2014,Impact United - Impact SC 14G,2025-12-06T14:00:00,14:00:00,A,9,1,W,Field 4 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Arizona Arsenal Pre-ECNL G14,San Diego Surf - Pre-ECNL Girls 2014 (Hoyos),2025-12-06T14:30:00,14:30:00,H,,6,U,Field 5 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,San Diego Surf - Pre-ECNL Girls 2014 (Hoyos),Arizona Arsenal Pre-ECNL G14,2025-12-06T14:30:00,14:30:00,A,6,,U,Field 5 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,CDA Slammers FC HB - G14 Larsen,Beach FC (CA) G14 Pre-ECNL,2025-12-06T14:30:00,14:30:00,H,,10,U,Field 7 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Beach FC (CA) G14 Pre-ECNL,CDA Slammers FC HB - G14 Larsen,2025-12-06T14:30:00,14:30:00,A,10,,U,Field 7 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Legends FC - Gold 2014,Beach FC (CA) - 2014 W. Lopez,2025-12-06T15:15:00,15:15:00,H,3,3,D,Field 4 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Beach FC (CA) - 2014 W. Lopez,Legends FC - Gold 2014,2025-12-06T15:15:00,15:15:00,A,3,3,D,Field 4 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Arizona Arsenal Pre-ECNL G14,Legends FC - Gold 2014,2025-12-07T08:00:00,08:00:00,H,5,,U,Field 13 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Legends FC - Gold 2014,Arizona Arsenal Pre-ECNL G14,2025-12-07T08:00:00,08:00:00,A,,5,U,Field 13 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,San Diego Surf - Pre-ECNL Girls 2014 (Hoyos),Beach FC (CA) - 2014 W. Lopez,2025-12-07T09:15:00,09:15:00,H,6,,U,Field 19 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Beach FC (CA) - 2014 W. Lopez,San Diego Surf - Pre-ECNL Girls 2014 (Hoyos),2025-12-07T09:15:00,09:15:00,A,,6,U,Field 19 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Beach FC (CA) G14 Pre-ECNL,Legends FC - G2014,2025-12-07T09:15:00,09:15:00,H,,1,U,Field 18 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Legends FC - G2014,Beach FC (CA) G14 Pre-ECNL,2025-12-07T09:15:00,09:15:00,A,1,,U,Field 18 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,CDA Slammers FC HB - G14 Larsen,Impact United - Impact SC 14G,2025-12-07T10:30:00,10:30:00,H,,,U,Field 18 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Impact United - Impact SC 14G,CDA Slammers FC HB - G14 Larsen,2025-12-07T10:30:00,10:30:00,A,,,U,Field 18 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,San Diego Surf - Pre-ECNL Girls 2014 (Hoyos),Legends FC - G2014,2025-12-07T13:30:00,13:30:00,H,1,2,L,Field 9 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,36726,2013,G,Legends FC - G2014,San Diego Surf - Pre-ECNL Girls 2014 (Hoyos),2025-12-07T13:30:00,13:30:00,A,2,1,W,Field 9 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Beach FC  (CA) - SB G2013 Ortega,Legends FC San Diego - Elite 64 NL,2025-12-06T08:00:00,08:00:00,H,1,1,D,Field 9 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Legends FC San Diego - Elite 64 NL,Beach FC  (CA) - SB G2013 Ortega,2025-12-06T08:00:00,08:00:00,A,1,1,D,Field 9 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Pateadores ECNL RL G13,Colorado Rapids ECNL-RL G13 South,2025-12-06T08:15:00,08:15:00,H,2,1,W,Field 6 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Colorado Rapids ECNL-RL G13 South,Pateadores ECNL RL G13,2025-12-06T08:15:00,08:15:00,A,1,2,L,Field 6 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,San Diego Surf ECNL RL Southwest G13,South Valley Surf - GA G13,2025-12-06T09:15:00,09:15:00,H,1,1,D,Field 9 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,South Valley Surf - GA G13,San Diego Surf ECNL RL Southwest G13,2025-12-06T09:15:00,09:15:00,A,1,1,D,Field 9 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Eagles SC ECNL RL G13,California Magic Soccer Club - 2013 East,2025-12-06T09:15:00,09:15:00,H,,3,U,Field 20 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,California Magic Soccer Club - 2013 East,Eagles SC ECNL RL G13,2025-12-06T09:15:00,09:15:00,A,3,,U,Field 20 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,South Valley Surf - GA G13,Eagles SC ECNL RL G13,2025-12-06T13:00:00,13:00:00,H,2,,U,Field 20 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Eagles SC ECNL RL G13,South Valley Surf - GA G13,2025-12-06T13:00:00,13:00:00,A,,2,U,Field 20 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Legends FC San Diego - Elite 64 NL,Pateadores ECNL RL G13,2025-12-06T13:00:00,13:00:00,H,3,,U,Field 18 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Pateadores ECNL RL G13,Legends FC San Diego - Elite 64 NL,2025-12-06T13:00:00,13:00:00,A,,3,U,Field 18 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Colorado Rapids ECNL-RL G13 South,Beach FC  (CA) - SB G2013 Ortega,2025-12-06T13:00:00,13:00:00,H,,1,U,Field 19 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Beach FC  (CA) - SB G2013 Ortega,Colorado Rapids ECNL-RL G13 South,2025-12-06T13:00:00,13:00:00,A,1,,U,Field 19 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,California Magic Soccer Club - 2013 East,San Diego Surf ECNL RL Southwest G13,2025-12-06T13:15:00,13:15:00,H,1,2,L,Field 7 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,San Diego Surf ECNL RL Southwest G13,California Magic Soccer Club - 2013 East,2025-12-06T13:15:00,13:15:00,A,2,1,W,Field 7 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,San Diego Surf ECNL RL Southwest G13,Eagles SC ECNL RL G13,2025-12-07T09:45:00,09:45:00,H,1,,U,Field 6 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Eagles SC ECNL RL G13,San Diego Surf ECNL RL Southwest G13,2025-12-07T09:45:00,09:45:00,A,,1,U,Field 6 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,California Magic Soccer Club - 2013 East,South Valley Surf - GA G13,2025-12-07T09:45:00,09:45:00,H,1,,U,Field 5 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,South Valley Surf - GA G13,California Magic Soccer Club - 2013 East,2025-12-07T09:45:00,09:45:00,A,,1,U,Field 5 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Pateadores ECNL RL G13,Beach FC  (CA) - SB G2013 Ortega,2025-12-07T09:45:00,09:45:00,H,3,,U,Field 20 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Beach FC  (CA) - SB G2013 Ortega,Pateadores ECNL RL G13,2025-12-07T09:45:00,09:45:00,A,,3,U,Field 20 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Legends FC San Diego - Elite 64 NL,Colorado Rapids ECNL-RL G13 South,2025-12-07T09:45:00,09:45:00,H,6,,U,Field 9 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Colorado Rapids ECNL-RL G13 South,Legends FC San Diego - Elite 64 NL,2025-12-07T09:45:00,09:45:00,A,,6,U,Field 9 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,San Diego Surf ECNL RL Southwest G13,Legends FC San Diego - Elite 64 NL,2025-12-07T13:30:00,13:30:00,H,1,2,L,Field 6 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35470,2013,G,Legends FC San Diego - Elite 64 NL,San Diego Surf ECNL RL Southwest G13,2025-12-07T13:30:00,13:30:00,A,2,1,W,Field 6 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35484,2013,G,Stanford Strikers 13G ECNL-RL,Westy Soccer Club - 2013G Elite,2025-12-06T11:00:00,11:00:00,H,4,1,W,Field 13 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35484,2013,G,Westy Soccer Club - 2013G Elite,Stanford Strikers 13G ECNL-RL,2025-12-06T11:00:00,11:00:00,A,1,4,L,Field 13 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35484,2013,G,Indie Chicas Soccer Club - U13-2013 BLACK,No Club Selection - NW ELITE 2013 Girls,2025-12-06T11:00:00,11:00:00,H,2,,U,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35484,2013,G,No Club Selection - NW ELITE 2013 Girls,Indie Chicas Soccer Club - U13-2013 BLACK,2025-12-06T11:00:00,11:00:00,A,,2,U,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35484,2013,G,No Club Selection - NW ELITE 2013 Girls,Stanford Strikers 13G ECNL-RL,2025-12-06T14:45:00,14:45:00,H,,5,U,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35484,2013,G,Stanford Strikers 13G ECNL-RL,No Club Selection - NW ELITE 2013 Girls,2025-12-06T14:45:00,14:45:00,A,5,,U,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35484,2013,G,Indie Chicas Soccer Club - U13-2013 BLACK,Westy Soccer Club - 2013G Elite,2025-12-06T15:15:00,15:15:00,H,2,3,L,Field 2 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35484,2013,G,Westy Soccer Club - 2013G Elite,Indie Chicas Soccer Club - U13-2013 BLACK,2025-12-06T15:15:00,15:15:00,A,3,2,W,Field 2 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35484,2013,G,Stanford Strikers 13G ECNL-RL,Indie Chicas Soccer Club - U13-2013 BLACK,2025-12-07T10:30:00,10:30:00,H,1,,U,Field 13 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35484,2013,G,Indie Chicas Soccer Club - U13-2013 BLACK,Stanford Strikers 13G ECNL-RL,2025-12-07T10:30:00,10:30:00,A,,1,U,Field 13 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35484,2013,G,No Club Selection - NW ELITE 2013 Girls,Westy Soccer Club - 2013G Elite,2025-12-07T10:30:00,10:30:00,H,1,3,L,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35484,2013,G,Westy Soccer Club - 2013G Elite,No Club Selection - NW ELITE 2013 Girls,2025-12-07T10:30:00,10:30:00,A,3,1,W,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35484,2013,G,Stanford Strikers 13G ECNL-RL,Westy Soccer Club - 2013G Elite,2025-12-07T14:30:00,14:30:00,H,3,2,W,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35484,2013,G,Westy Soccer Club - 2013G Elite,Stanford Strikers 13G ECNL-RL,2025-12-07T14:30:00,14:30:00,A,2,3,L,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,Beach FC  (CA) - Beach 2015G South Bay Souza,SDSC Surf - 14G PRE-GA,2025-12-06T07:45:00,07:45:00,H,1,,U,Field C (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,SDSC Surf - 14G PRE-GA,Beach FC  (CA) - Beach 2015G South Bay Souza,2025-12-06T07:45:00,07:45:00,A,,1,U,Field C (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,San Diego Surf Academy Girls 2014 (Moore),Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,2025-12-06T07:45:00,07:45:00,H,3,1,W,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,San Diego Surf Academy Girls 2014 (Moore),2025-12-06T07:45:00,07:45:00,A,1,3,L,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,CDA Slammers FC HB - HB G14 O'Brien,San Diego Surf Academy Girls 2015 (Hoyos),2025-12-06T08:50:00,08:50:00,H,2,1,W,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,San Diego Surf Academy Girls 2015 (Hoyos),CDA Slammers FC HB - HB G14 O'Brien,2025-12-06T08:50:00,08:50:00,A,1,2,L,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,CDA Slammers FC HB - HB G14 O'Brien,San Diego Surf Academy Girls 2014 (Moore),2025-12-06T12:05:00,12:05:00,H,4,,U,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,San Diego Surf Academy Girls 2014 (Moore),CDA Slammers FC HB - HB G14 O'Brien,2025-12-06T12:05:00,12:05:00,A,,4,U,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,SDSC Surf - 14G PRE-GA,San Diego Surf Academy Girls 2015 (Hoyos),2025-12-06T12:05:00,12:05:00,H,1,2,L,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,San Diego Surf Academy Girls 2015 (Hoyos),SDSC Surf - 14G PRE-GA,2025-12-06T12:05:00,12:05:00,A,2,1,W,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,Beach FC  (CA) - Beach 2015G South Bay Souza,2025-12-06T13:25:00,13:25:00,H,,7,U,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,Beach FC  (CA) - Beach 2015G South Bay Souza,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,2025-12-06T13:25:00,13:25:00,A,7,,U,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,Beach FC  (CA) - Beach 2015G South Bay Souza,CDA Slammers FC HB - HB G14 O'Brien,2025-12-07T08:00:00,08:00:00,H,3,,U,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,CDA Slammers FC HB - HB G14 O'Brien,Beach FC  (CA) - Beach 2015G South Bay Souza,2025-12-07T08:00:00,08:00:00,A,,3,U,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,San Diego Surf Academy Girls 2015 (Hoyos),Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,2025-12-07T08:15:00,08:15:00,H,11,,U,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,San Diego Surf Academy Girls 2015 (Hoyos),2025-12-07T08:15:00,08:15:00,A,,11,U,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,San Diego Surf Academy Girls 2014 (Moore),SDSC Surf - 14G PRE-GA,2025-12-07T09:20:00,09:20:00,H,1,2,L,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,SDSC Surf - 14G PRE-GA,San Diego Surf Academy Girls 2014 (Moore),2025-12-07T09:20:00,09:20:00,A,2,1,W,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,Beach FC  (CA) - Beach 2015G South Bay Souza,CDA Slammers FC HB - HB G14 O'Brien,2025-12-07T12:40:00,12:40:00,H,5,4,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35455,2014,G,CDA Slammers FC HB - HB G14 O'Brien,Beach FC  (CA) - Beach 2015G South Bay Souza,2025-12-07T12:40:00,12:40:00,A,4,5,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35469,2014,G,Phoenix Rising FC - Scottsdale14G Predator,So Cal Blues SC - 14 Lee White,2025-12-06T09:05:00,09:05:00,H,,5,U,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35469,2014,G,So Cal Blues SC - 14 Lee White,Phoenix Rising FC - Scottsdale14G Predator,2025-12-06T09:05:00,09:05:00,A,5,,U,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
2025-12-11T02:34:37.901144+00:00_0b0e86,4067,35469,2014,G,Albion SC Riverside - ALBION SC Riverside G14 Acad,San Diego Surf Academy Girls 2014 (Esparza),2025-12-06T10:10:00,10:10:00,H,5,,U,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T02:34:37.901144+00:00
