provider,scrape_run_id,event_id,event_name,schedule_id,age_year,gender,team_id,team_id_source,team_name,club_name,opponent_id,opponent_id_source,opponent_name,opponent_club_name,game_date,game_time,home_away,goals_for,goals_against,result,venue,source_url,scraped_at
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,2025-10-04,12:00:00,A,1,1,D,Field 1 Village Park,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,2025-10-05,10:00:00,H,1,2,L,field 15,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,2025-10-05,10:00:00,A,2,1,W,field 15,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,2025-10-05,15:00:00,H,1,1,D,Field 5,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,2025-10-05,15:00:00,A,1,1,D,Field 5,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,2025-10-11,14:00:00,H,0,1,L,field 6,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,2025-10-11,14:00:00,A,1,0,W,field 6,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,2025-10-11,15:00:00,H,4,2,W,field 2,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,2025-10-11,15:00:00,A,2,4,L,field 2,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,2025-10-12,12:00:00,H,0,3,L,field 15,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,2025-10-12,12:00:00,A,3,0,W,field 15,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,2025-10-12,14:00:00,H,0,3,L,field 5,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,2025-10-12,14:00:00,A,3,0,W,field 5,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,2025-10-18,14:00:00,H,3,0,W,field 2,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,2025-10-18,14:00:00,A,0,3,L,field 2,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,2025-10-19,12:00:00,H,1,3,L,field 17,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,2025-10-19,12:00:00,A,3,1,W,field 17,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,2025-11-09,09:00:00,H,3,0,W,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,2025-11-09,09:00:00,A,0,3,L,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,2025-12-14,10:00:00,H,,,U,Field 5,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,2025-12-14,10:00:00,A,,,U,Field 5,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,2026-03-07,09:00:00,H,,,U,Field 8,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,2026-03-07,09:00:00,A,,,U,Field 8,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,2026-03-14,13:00:00,H,,,U,field 2,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,2026-03-14,13:00:00,A,,,U,field 2,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,2026-03-14,18:00:00,H,,,U,Stadium,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,2026-03-14,18:00:00,A,,,U,Stadium,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,2026-03-15,13:00:00,H,,,U,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,2026-03-15,13:00:00,A,,,U,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,2026-03-15,17:00:00,H,,,U,Purple 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,2026-03-15,17:00:00,A,,,U,Purple 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,2026-03-28,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,2026-03-28,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,2026-03-28,13:00:00,H,,,U,Field 7,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,2026-03-28,13:00:00,A,,,U,Field 7,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,2026-03-28,18:00:00,H,,,U,Stadium,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,2026-03-28,18:00:00,A,,,U,Stadium,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,2026-03-29,09:00:00,H,,,U,field 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,2026-03-29,09:00:00,A,,,U,field 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,2026-04-18,18:00:00,H,,,U,Stadium,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,2026-04-18,18:00:00,A,,,U,Stadium,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,2026-04-25,08:00:00,H,,,U,Field 7,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,2026-04-25,08:00:00,A,,,U,Field 7,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,2026-04-25,13:00:00,H,,,U,Field 25,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,2026-04-25,13:00:00,A,,,U,Field 25,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,2026-04-26,10:00:00,H,,,U,Field 8,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,2026-04-26,10:00:00,A,,,U,Field 8,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,2026-04-26,12:00:00,H,,,U,field 17,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,2026-04-26,12:00:00,A,,,U,field 17,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,111776,111776,Louisiana Fire Soccer Club ECNL RL B11,Louisiana Fire Soccer Club,80127,80127,Coastal Rush ECNL RL B11,Coastal Rush,2025-08-23,09:00:00,H,1,9,L,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,80127,80127,Coastal Rush ECNL RL B11,Coastal Rush,111776,111776,Louisiana Fire Soccer Club ECNL RL B11,Louisiana Fire Soccer Club,2025-08-23,09:00:00,A,9,1,W,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,113804,113804,LA Krewe Rush ECNL RL B11,LA Krewe Rush,116324,116324,Union 10 FC ECNL RL B11,Union 10 FC,2025-08-23,13:00:00,H,2,0,W,Field 6- Turf,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,116324,116324,Union 10 FC ECNL RL B11,Union 10 FC,113804,113804,LA Krewe Rush ECNL RL B11,LA Krewe Rush,2025-08-23,13:00:00,A,0,2,L,Field 6- Turf,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,113804,113804,LA Krewe Rush ECNL RL B11,LA Krewe Rush,80127,80127,Coastal Rush ECNL RL B11,Coastal Rush,2025-08-24,11:00:00,H,0,3,L,Field 5,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,80127,80127,Coastal Rush ECNL RL B11,Coastal Rush,113804,113804,LA Krewe Rush ECNL RL B11,LA Krewe Rush,2025-08-24,11:00:00,A,3,0,W,Field 5,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,111776,111776,Louisiana Fire Soccer Club ECNL RL B11,Louisiana Fire Soccer Club,116324,116324,Union 10 FC ECNL RL B11,Union 10 FC,2025-08-24,12:00:00,H,1,2,L,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,116324,116324,Union 10 FC ECNL RL B11,Union 10 FC,111776,111776,Louisiana Fire Soccer Club ECNL RL B11,Louisiana Fire Soccer Club,2025-08-24,12:00:00,A,2,1,W,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,115897,115897,MSC Lakers ECNL RL B11,Mandeville Soccer Club,80127,80127,Coastal Rush ECNL RL B11,Coastal Rush,2025-09-06,11:00:00,H,0,3,L,Purple 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,80127,80127,Coastal Rush ECNL RL B11,Coastal Rush,115897,115897,MSC Lakers ECNL RL B11,Mandeville Soccer Club,2025-09-06,11:00:00,A,3,0,W,Purple 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,114972,114972,Hattiesburg FC ECNL RL B11,Hattiesburg FC,111114,111114,Gulf Coast United FC ECNL RL B11,Gulf Coast United FC,2025-09-06,18:00:00,H,2,2,D,field 15,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,111114,111114,Gulf Coast United FC ECNL RL B11,Gulf Coast United FC,114972,114972,Hattiesburg FC ECNL RL B11,Hattiesburg FC,2025-09-06,18:00:00,A,2,2,D,field 15,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,115897,115897,MSC Lakers ECNL RL B11,Mandeville Soccer Club,116324,116324,Union 10 FC ECNL RL B11,Union 10 FC,2025-09-07,11:00:00,H,2,0,W,Purple 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,116324,116324,Union 10 FC ECNL RL B11,Union 10 FC,115897,115897,MSC Lakers ECNL RL B11,Mandeville Soccer Club,2025-09-07,11:00:00,A,0,2,L,Purple 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,115897,115897,MSC Lakers ECNL RL B11,Mandeville Soccer Club,113804,113804,LA Krewe Rush ECNL RL B11,LA Krewe Rush,2025-09-13,11:00:00,H,2,5,L,Purple 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,113804,113804,LA Krewe Rush ECNL RL B11,LA Krewe Rush,115897,115897,MSC Lakers ECNL RL B11,Mandeville Soccer Club,2025-09-13,11:00:00,A,5,2,W,Purple 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,111114,111114,Gulf Coast United FC ECNL RL B11,Gulf Coast United FC,80127,80127,Coastal Rush ECNL RL B11,Coastal Rush,2025-09-13,13:00:00,H,0,5,L,field 2,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,80127,80127,Coastal Rush ECNL RL B11,Coastal Rush,111114,111114,Gulf Coast United FC ECNL RL B11,Gulf Coast United FC,2025-09-13,13:00:00,A,5,0,W,field 2,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,116324,116324,Union 10 FC ECNL RL B11,Union 10 FC,114972,114972,Hattiesburg FC ECNL RL B11,Hattiesburg FC,2025-09-13,14:00:00,H,2,4,L,field 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,114972,114972,Hattiesburg FC ECNL RL B11,Hattiesburg FC,116324,116324,Union 10 FC ECNL RL B11,Union 10 FC,2025-09-13,14:00:00,A,4,2,W,field 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,111114,111114,Gulf Coast United FC ECNL RL B11,Gulf Coast United FC,116324,116324,Union 10 FC ECNL RL B11,Union 10 FC,2025-09-14,09:00:00,H,3,2,W,field 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,116324,116324,Union 10 FC ECNL RL B11,Union 10 FC,111114,111114,Gulf Coast United FC ECNL RL B11,Gulf Coast United FC,2025-09-14,09:00:00,A,2,3,L,field 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,114972,114972,Hattiesburg FC ECNL RL B11,Hattiesburg FC,80127,80127,Coastal Rush ECNL RL B11,Coastal Rush,2025-09-14,14:00:00,H,0,11,L,field 15,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,80127,80127,Coastal Rush ECNL RL B11,Coastal Rush,114972,114972,Hattiesburg FC ECNL RL B11,Hattiesburg FC,2025-09-14,14:00:00,A,11,0,W,field 15,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,115897,115897,MSC Lakers ECNL RL B11,Mandeville Soccer Club,111776,111776,Louisiana Fire Soccer Club ECNL RL B11,Louisiana Fire Soccer Club,2025-09-14,15:00:00,H,0,0,D,Purple 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,111776,111776,Louisiana Fire Soccer Club ECNL RL B11,Louisiana Fire Soccer Club,115897,115897,MSC Lakers ECNL RL B11,Mandeville Soccer Club,2025-09-14,15:00:00,A,0,0,D,Purple 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32439,2011,Boys,116324,116324,Union 10 FC ECNL RL B11,Union 10 FC,111776,111776,Louisiana Fire Soccer Club ECNL RL B11,Louisiana Fire Soccer Club,2025-09-27,12:00:00,H,0,3,L,field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
