scrape_run_id,event_id,schedule_id,age_year,gender,team_id,team_id_source,team_name,opponent_id,opponent_id_source,opponent_name,game_date,game_time,home_away,goals_for,goals_against,result,venue,source_url,scraped_at
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:2a63ea9444fc,tgs:2a63ea9444fc,CDA Slammers FC - Huntington Beach - 2017 Elite,tgs:6002f8c0da6e,tgs:6002f8c0da6e,So Cal Blues SC - G2017 Otto Lime,2025-12-06T09:20:00,09:20:00,H,4,3,W,Field 10 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:6002f8c0da6e,tgs:6002f8c0da6e,So Cal Blues SC - G2017 Otto Lime,tgs:2a63ea9444fc,tgs:2a63ea9444fc,CDA Slammers FC - Huntington Beach - 2017 Elite,2025-12-06T09:20:00,09:20:00,A,3,4,L,Field 10 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:23b203fdabbb,tgs:23b203fdabbb,Sporting San Diego - G2017 Zizzo Black,tgs:2badb3c015ff,tgs:2badb3c015ff,San Diego Surf Academy Girls 2017 (Esparza),2025-12-06T13:10:00,13:10:00,H,2,1,W,Field A (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:2badb3c015ff,tgs:2badb3c015ff,San Diego Surf Academy Girls 2017 (Esparza),tgs:23b203fdabbb,tgs:23b203fdabbb,Sporting San Diego - G2017 Zizzo Black,2025-12-06T13:10:00,13:10:00,A,1,2,L,Field A (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:022704f707fd,tgs:022704f707fd,Beach FC  (CA) - Beach FC (CA) SB G2017 Torres,tgs:2a63ea9444fc,tgs:2a63ea9444fc,CDA Slammers FC - Huntington Beach - 2017 Elite,2025-12-06T13:40:00,13:40:00,H,2,2,D,Field 11 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:2a63ea9444fc,tgs:2a63ea9444fc,CDA Slammers FC - Huntington Beach - 2017 Elite,tgs:022704f707fd,tgs:022704f707fd,Beach FC  (CA) - Beach FC (CA) SB G2017 Torres,2025-12-06T13:40:00,13:40:00,A,2,2,D,Field 11 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:6002f8c0da6e,tgs:6002f8c0da6e,So Cal Blues SC - G2017 Otto Lime,tgs:f1bafb867218,tgs:f1bafb867218,San Diego Surf - San Diego SurfAcademy G2017 (Broo,2025-12-06T14:45:00,14:45:00,H,5,1,W,Field 10 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:f1bafb867218,tgs:f1bafb867218,San Diego Surf - San Diego SurfAcademy G2017 (Broo,tgs:6002f8c0da6e,tgs:6002f8c0da6e,So Cal Blues SC - G2017 Otto Lime,2025-12-06T14:45:00,14:45:00,A,1,5,L,Field 10 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:2badb3c015ff,tgs:2badb3c015ff,San Diego Surf Academy Girls 2017 (Esparza),tgs:6002f8c0da6e,tgs:6002f8c0da6e,So Cal Blues SC - G2017 Otto Lime,2025-12-07T10:40:00,10:40:00,H,0,7,L,Field 12 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:6002f8c0da6e,tgs:6002f8c0da6e,So Cal Blues SC - G2017 Otto Lime,tgs:2badb3c015ff,tgs:2badb3c015ff,San Diego Surf Academy Girls 2017 (Esparza),2025-12-07T10:40:00,10:40:00,A,7,0,W,Field 12 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:f1bafb867218,tgs:f1bafb867218,San Diego Surf - San Diego SurfAcademy G2017 (Broo,tgs:022704f707fd,tgs:022704f707fd,Beach FC  (CA) - Beach FC (CA) SB G2017 Torres,2025-12-07T11:15:00,11:15:00,H,4,2,W,Field 11 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:022704f707fd,tgs:022704f707fd,Beach FC  (CA) - Beach FC (CA) SB G2017 Torres,tgs:f1bafb867218,tgs:f1bafb867218,San Diego Surf - San Diego SurfAcademy G2017 (Broo,2025-12-07T11:15:00,11:15:00,A,2,4,L,Field 11 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:2a63ea9444fc,tgs:2a63ea9444fc,CDA Slammers FC - Huntington Beach - 2017 Elite,tgs:23b203fdabbb,tgs:23b203fdabbb,Sporting San Diego - G2017 Zizzo Black,2025-12-07T11:45:00,11:45:00,H,3,0,W,Field 12 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:23b203fdabbb,tgs:23b203fdabbb,Sporting San Diego - G2017 Zizzo Black,tgs:2a63ea9444fc,tgs:2a63ea9444fc,CDA Slammers FC - Huntington Beach - 2017 Elite,2025-12-07T11:45:00,11:45:00,A,0,3,L,Field 12 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:2a63ea9444fc,tgs:2a63ea9444fc,CDA Slammers FC - Huntington Beach - 2017 Elite,tgs:6002f8c0da6e,tgs:6002f8c0da6e,So Cal Blues SC - G2017 Otto Lime,2025-12-07T14:30:00,14:30:00,H,2,0,W,Field 11 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35452,2017,G,tgs:6002f8c0da6e,tgs:6002f8c0da6e,So Cal Blues SC - G2017 Otto Lime,tgs:2a63ea9444fc,tgs:2a63ea9444fc,CDA Slammers FC - Huntington Beach - 2017 Elite,2025-12-07T14:30:00,14:30:00,A,0,2,L,Field 11 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35451,2018,G,tgs:362e3d3395e7,tgs:362e3d3395e7,San Diego Surf Academy Girls 2019 (Mrakovic),tgs:988253489f96,tgs:988253489f96,SD Surf Academy Girls 2018 (Luka),2025-12-06T09:55:00,09:55:00,H,0,0,D,Field 12 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35451,2018,G,tgs:988253489f96,tgs:988253489f96,SD Surf Academy Girls 2018 (Luka),tgs:362e3d3395e7,tgs:362e3d3395e7,San Diego Surf Academy Girls 2019 (Mrakovic),2025-12-06T09:55:00,09:55:00,A,0,0,D,Field 12 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35451,2018,G,tgs:29bd89c37343,tgs:29bd89c37343,San Diego Surf - G2018 Mrakovic,tgs:6937cb46eb91,tgs:6937cb46eb91,So Cal Blues SC - g2018 BLUE,2025-12-06T10:40:00,10:40:00,H,2,3,L,Field B (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35451,2018,G,tgs:6937cb46eb91,tgs:6937cb46eb91,So Cal Blues SC - g2018 BLUE,tgs:29bd89c37343,tgs:29bd89c37343,San Diego Surf - G2018 Mrakovic,2025-12-06T10:40:00,10:40:00,A,3,2,W,Field B (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35451,2018,G,tgs:362e3d3395e7,tgs:362e3d3395e7,San Diego Surf Academy Girls 2019 (Mrakovic),tgs:6937cb46eb91,tgs:6937cb46eb91,So Cal Blues SC - g2018 BLUE,2025-12-06T13:40:00,13:40:00,H,0,10,L,Field 10 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35451,2018,G,tgs:6937cb46eb91,tgs:6937cb46eb91,So Cal Blues SC - g2018 BLUE,tgs:362e3d3395e7,tgs:362e3d3395e7,San Diego Surf Academy Girls 2019 (Mrakovic),2025-12-06T13:40:00,13:40:00,A,10,0,W,Field 10 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35451,2018,G,tgs:988253489f96,tgs:988253489f96,SD Surf Academy Girls 2018 (Luka),tgs:29bd89c37343,tgs:29bd89c37343,San Diego Surf - G2018 Mrakovic,2025-12-06T14:45:00,14:45:00,H,0,7,L,Field 11 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35451,2018,G,tgs:29bd89c37343,tgs:29bd89c37343,San Diego Surf - G2018 Mrakovic,tgs:988253489f96,tgs:988253489f96,SD Surf Academy Girls 2018 (Luka),2025-12-06T14:45:00,14:45:00,A,7,0,W,Field 11 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35451,2018,G,tgs:29bd89c37343,tgs:29bd89c37343,San Diego Surf - G2018 Mrakovic,tgs:362e3d3395e7,tgs:362e3d3395e7,San Diego Surf Academy Girls 2019 (Mrakovic),2025-12-07T08:30:00,08:30:00,H,15,0,W,Field A (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35451,2018,G,tgs:362e3d3395e7,tgs:362e3d3395e7,San Diego Surf Academy Girls 2019 (Mrakovic),tgs:29bd89c37343,tgs:29bd89c37343,San Diego Surf - G2018 Mrakovic,2025-12-07T08:30:00,08:30:00,A,0,15,L,Field A (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35451,2018,G,tgs:988253489f96,tgs:988253489f96,SD Surf Academy Girls 2018 (Luka),tgs:6937cb46eb91,tgs:6937cb46eb91,So Cal Blues SC - g2018 BLUE,2025-12-07T09:25:00,09:25:00,H,0,8,L,Field 12 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35451,2018,G,tgs:6937cb46eb91,tgs:6937cb46eb91,So Cal Blues SC - g2018 BLUE,tgs:988253489f96,tgs:988253489f96,SD Surf Academy Girls 2018 (Luka),2025-12-07T09:25:00,09:25:00,A,8,0,W,Field 12 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35451,2018,G,tgs:6937cb46eb91,tgs:6937cb46eb91,So Cal Blues SC - g2018 BLUE,tgs:29bd89c37343,tgs:29bd89c37343,San Diego Surf - G2018 Mrakovic,2025-12-07T12:20:00,12:20:00,H,2,5,L,Field 11 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35451,2018,G,tgs:29bd89c37343,tgs:29bd89c37343,San Diego Surf - G2018 Mrakovic,tgs:6937cb46eb91,tgs:6937cb46eb91,So Cal Blues SC - g2018 BLUE,2025-12-07T12:20:00,12:20:00,A,5,2,W,Field 11 (7 v 7),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:01a51533d650,tgs:01a51533d650,San Diego Surf ECNL B12,tgs:94b36f7584b1,tgs:94b36f7584b1,Culver City Football Club  - CCFC B12 NPL,2025-12-06T07:45:00,07:45:00,H,3,1,W,Field 1 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:94b36f7584b1,tgs:94b36f7584b1,Culver City Football Club  - CCFC B12 NPL,tgs:01a51533d650,tgs:01a51533d650,San Diego Surf ECNL B12,2025-12-06T07:45:00,07:45:00,A,1,3,L,Field 1 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:afc84f2ab3eb,tgs:afc84f2ab3eb,Arizona Arsenal ECNL B12,tgs:39c92edc8325,tgs:39c92edc8325,Santa Clara Sporting ECNL B12,2025-12-06T07:45:00,07:45:00,H,0,3,L,Field 2 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:39c92edc8325,tgs:39c92edc8325,Santa Clara Sporting ECNL B12,tgs:afc84f2ab3eb,tgs:afc84f2ab3eb,Arizona Arsenal ECNL B12,2025-12-06T07:45:00,07:45:00,A,3,0,W,Field 2 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:d501eccb7a0e,tgs:d501eccb7a0e,Legends FC San Diego ECNL B12,tgs:10797c198d33,tgs:10797c198d33,Next Level Soccer - Next Level Soccer 12 Black,2025-12-06T08:00:00,08:00:00,H,0,2,L,Field 18 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:10797c198d33,tgs:10797c198d33,Next Level Soccer - Next Level Soccer 12 Black,tgs:d501eccb7a0e,tgs:d501eccb7a0e,Legends FC San Diego ECNL B12,2025-12-06T08:00:00,08:00:00,A,2,0,W,Field 18 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:39c92edc8325,tgs:39c92edc8325,Santa Clara Sporting ECNL B12,tgs:01a51533d650,tgs:01a51533d650,San Diego Surf ECNL B12,2025-12-06T11:30:00,11:30:00,H,1,0,W,Field 3 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:01a51533d650,tgs:01a51533d650,San Diego Surf ECNL B12,tgs:39c92edc8325,tgs:39c92edc8325,Santa Clara Sporting ECNL B12,2025-12-06T11:30:00,11:30:00,A,0,1,L,Field 3 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:94b36f7584b1,tgs:94b36f7584b1,Culver City Football Club  - CCFC B12 NPL,tgs:afc84f2ab3eb,tgs:afc84f2ab3eb,Arizona Arsenal ECNL B12,2025-12-06T11:30:00,11:30:00,H,0,0,D,Field 4 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:afc84f2ab3eb,tgs:afc84f2ab3eb,Arizona Arsenal ECNL B12,tgs:94b36f7584b1,tgs:94b36f7584b1,Culver City Football Club  - CCFC B12 NPL,2025-12-06T11:30:00,11:30:00,A,0,0,D,Field 4 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:10797c198d33,tgs:10797c198d33,Next Level Soccer - Next Level Soccer 12 Black,tgs:b969ce998e57,tgs:b969ce998e57,Pateadores ECNL B12,2025-12-06T11:30:00,11:30:00,H,2,3,L,Field 2 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:b969ce998e57,tgs:b969ce998e57,Pateadores ECNL B12,tgs:10797c198d33,tgs:10797c198d33,Next Level Soccer - Next Level Soccer 12 Black,2025-12-06T11:30:00,11:30:00,A,3,2,W,Field 2 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:0a911a69c6a1,tgs:0a911a69c6a1,Slammers FC ECNL B12,tgs:d501eccb7a0e,tgs:d501eccb7a0e,Legends FC San Diego ECNL B12,2025-12-06T11:30:00,11:30:00,H,0,0,D,Field 1 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:d501eccb7a0e,tgs:d501eccb7a0e,Legends FC San Diego ECNL B12,tgs:0a911a69c6a1,tgs:0a911a69c6a1,Slammers FC ECNL B12,2025-12-06T11:30:00,11:30:00,A,0,0,D,Field 1 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:b969ce998e57,tgs:b969ce998e57,Pateadores ECNL B12,tgs:0a911a69c6a1,tgs:0a911a69c6a1,Slammers FC ECNL B12,2025-12-06T15:15:00,15:15:00,H,2,1,W,Field 3 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:0a911a69c6a1,tgs:0a911a69c6a1,Slammers FC ECNL B12,tgs:b969ce998e57,tgs:b969ce998e57,Pateadores ECNL B12,2025-12-06T15:15:00,15:15:00,A,1,2,L,Field 3 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:01a51533d650,tgs:01a51533d650,San Diego Surf ECNL B12,tgs:afc84f2ab3eb,tgs:afc84f2ab3eb,Arizona Arsenal ECNL B12,2025-12-07T09:15:00,09:15:00,H,6,1,W,Field 8 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:afc84f2ab3eb,tgs:afc84f2ab3eb,Arizona Arsenal ECNL B12,tgs:01a51533d650,tgs:01a51533d650,San Diego Surf ECNL B12,2025-12-07T09:15:00,09:15:00,A,1,6,L,Field 8 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:39c92edc8325,tgs:39c92edc8325,Santa Clara Sporting ECNL B12,tgs:94b36f7584b1,tgs:94b36f7584b1,Culver City Football Club  - CCFC B12 NPL,2025-12-07T09:15:00,09:15:00,H,1,2,L,Field 3 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:94b36f7584b1,tgs:94b36f7584b1,Culver City Football Club  - CCFC B12 NPL,tgs:39c92edc8325,tgs:39c92edc8325,Santa Clara Sporting ECNL B12,2025-12-07T09:15:00,09:15:00,A,2,1,W,Field 3 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:b969ce998e57,tgs:b969ce998e57,Pateadores ECNL B12,tgs:d501eccb7a0e,tgs:d501eccb7a0e,Legends FC San Diego ECNL B12,2025-12-07T10:30:00,10:30:00,H,0,2,L,Field 3 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:d501eccb7a0e,tgs:d501eccb7a0e,Legends FC San Diego ECNL B12,tgs:b969ce998e57,tgs:b969ce998e57,Pateadores ECNL B12,2025-12-07T10:30:00,10:30:00,A,2,0,W,Field 3 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:10797c198d33,tgs:10797c198d33,Next Level Soccer - Next Level Soccer 12 Black,tgs:0a911a69c6a1,tgs:0a911a69c6a1,Slammers FC ECNL B12,2025-12-07T10:30:00,10:30:00,H,2,0,W,Field 8 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:0a911a69c6a1,tgs:0a911a69c6a1,Slammers FC ECNL B12,tgs:10797c198d33,tgs:10797c198d33,Next Level Soccer - Next Level Soccer 12 Black,2025-12-07T10:30:00,10:30:00,A,0,2,L,Field 8 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:39c92edc8325,tgs:39c92edc8325,Santa Clara Sporting ECNL B12,tgs:b969ce998e57,tgs:b969ce998e57,Pateadores ECNL B12,2025-12-07T14:30:00,14:30:00,H,2,0,W,Field 13 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35450,2012,B,tgs:b969ce998e57,tgs:b969ce998e57,Pateadores ECNL B12,tgs:39c92edc8325,tgs:39c92edc8325,Santa Clara Sporting ECNL B12,2025-12-07T14:30:00,14:30:00,A,0,2,L,Field 13 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35464,2012,B,tgs:deb063406365,tgs:deb063406365,Folsom Lake Surf - FLS 12B Premier I,tgs:6eb08145808c,tgs:6eb08145808c,SLAMMERS FC - Slammers FC Maroon ECNL RL B12,2025-12-06T09:00:00,09:00:00,H,2,1,W,Field 1 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35464,2012,B,tgs:6eb08145808c,tgs:6eb08145808c,SLAMMERS FC - Slammers FC Maroon ECNL RL B12,tgs:deb063406365,tgs:deb063406365,Folsom Lake Surf - FLS 12B Premier I,2025-12-06T09:00:00,09:00:00,A,1,2,L,Field 1 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35464,2012,B,tgs:45a85debc62b,tgs:45a85debc62b,ALBION SC Santa Monica - B2012 EA,tgs:659b41982599,tgs:659b41982599,Villarreal Las Vegas Academy - U13 Yellow Villarre,2025-12-06T09:15:00,09:15:00,H,2,1,W,Field 19 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35464,2012,B,tgs:659b41982599,tgs:659b41982599,Villarreal Las Vegas Academy - U13 Yellow Villarre,tgs:45a85debc62b,tgs:45a85debc62b,ALBION SC Santa Monica - B2012 EA,2025-12-06T09:15:00,09:15:00,A,1,2,L,Field 19 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35464,2012,B,tgs:762748849d3c,tgs:762748849d3c,No Club Selection - La FabricaGT,tgs:b95810dd4c5e,tgs:b95810dd4c5e,Future FC - Future FC B2012 NPL,2025-12-06T09:15:00,09:15:00,H,0,5,L,Field 18 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35464,2012,B,tgs:b95810dd4c5e,tgs:b95810dd4c5e,Future FC - Future FC B2012 NPL,tgs:762748849d3c,tgs:762748849d3c,No Club Selection - La FabricaGT,2025-12-06T09:15:00,09:15:00,A,5,0,W,Field 18 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35464,2012,B,tgs:e76dc17469f5,tgs:e76dc17469f5,City SC Carlsbad - b2012 Avory,tgs:6e79aab6fb34,tgs:6e79aab6fb34,Colorado Rush East Academy Blue ECNL RL B12,2025-12-06T09:30:00,09:30:00,H,3,0,W,Field 8 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35464,2012,B,tgs:6e79aab6fb34,tgs:6e79aab6fb34,Colorado Rush East Academy Blue ECNL RL B12,tgs:e76dc17469f5,tgs:e76dc17469f5,City SC Carlsbad - b2012 Avory,2025-12-06T09:30:00,09:30:00,A,0,3,L,Field 8 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35464,2012,B,tgs:6eb08145808c,tgs:6eb08145808c,SLAMMERS FC - Slammers FC Maroon ECNL RL B12,tgs:45a85debc62b,tgs:45a85debc62b,ALBION SC Santa Monica - B2012 EA,2025-12-06T12:45:00,12:45:00,H,2,1,W,Field 4 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35464,2012,B,tgs:45a85debc62b,tgs:45a85debc62b,ALBION SC Santa Monica - B2012 EA,tgs:6eb08145808c,tgs:6eb08145808c,SLAMMERS FC - Slammers FC Maroon ECNL RL B12,2025-12-06T12:45:00,12:45:00,A,1,2,L,Field 4 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35464,2012,B,tgs:659b41982599,tgs:659b41982599,Villarreal Las Vegas Academy - U13 Yellow Villarre,tgs:deb063406365,tgs:deb063406365,Folsom Lake Surf - FLS 12B Premier I,2025-12-06T12:45:00,12:45:00,H,1,1,D,Field 3 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
