team_id_master,team_name,club_name,alias,division,age_group,gender,state_code,state,birth_year,is_deprecated,modular11_alias
4c3a510f-b25b-45b6-aa48-f0515c3730f0,3RSC ECNL B12,Three Rivers Soccer Club,116360,,u14,Male,WA,Washington,,FALSE,
fd1d67f7-f7d6-4624-8393-2ce1d1452e28,TC United B2012 Navy,Thurston County United,114135,,u14,Male,WA,Washington,,FALSE,
fab33af5-18da-4a25-9136-349a6f8b30b0,TC United B2012 White,Thurston County United,149621,,u14,Male,WA,Washington,,FALSE,
784f610a-d487-4c86-bff2-0969fd9b4a90,TC United B2012 Navy,Thurston County United,,,u14,Male,WA,Washington,,FALSE,
7fb80d2c-3086-4f5c-8065-6c3c1944f0e7,Tracyton SC B11 Orange,Tracyton SC,575213,,u14,Male,WA,Washington,,FALSE,
4cad3754-9ab5-425a-bc20-228d1de36c90,Tri-Cities B2012 YNWA,Tri-Cities FC,289677,,u14,Male,WA,Washington,,FALSE,
2e878e68-23b1-47ac-8f28-861fc1177b17,B12/13 Navy,United Sports Soccer Club,444485,,u14,Male,WA,Washington,,FALSE,
dd4d1623-9612-4765-896e-dd244403be9e,VCF Houston Black STXCL EC B12,Valencia CF,52718,,u14,Male,TX,Texas,,FALSE,
93d359c6-a0fa-4359-bcba-301212ffb296,VCF Houston Orange STXCL EC B12,Valencia CF,103603,,u14,Male,TX,Texas,,FALSE,
1002fc2e-e3fe-433b-ab62-44faf3edaa9a,Valor B12 Elite,Valor Soccer,657480,,u14,Male,WA,Washington,,FALSE,
d8a3bde6-1bb7-49c9-bbf8-caf23ab5f21e,Valor B12 Gold,Valor Soccer,503571,,u14,Male,WA,Washington,,FALSE,
2c0111a0-eb70-4bd8-9df3-dbee4456c207,Valor Soccer - B11 Premier Gold,Valor Soccer,616968,,U15,Male,WA,Washington,,FALSE,
f62ec3f2-0775-41d6-9ca7-63d428b66de5,Valor B11 Select Robinson,Valor Soccer,575221,,U15,Male,WA,Washington,,FALSE,
1056fb4c-00ef-45de-923e-c826c8031412,Valor B12 Premier Black,Valor Soccer,509394,,u14,Male,WA,Washington,,FALSE,
25d1d4b1-7d61-447d-98b5-dbf4dfba51f8,VanCity 12B SC Vortex-Velocity,Van City Soccer Club,503234,,u14,Male,WA,Washington,,FALSE,
b66545d1-968b-4487-aeb0-aa97572b3bdd,WWUSC B12,Walla Walla United Soccer Club,119144,,u14,Male,WA,Washington,,FALSE,
2fed55c1-2c8c-463c-a6a0-567d4286b839,B12 ROYAL,Washington East Surf Soccer Club,491170,,u14,Male,WA,Washington,,FALSE,
62a4dc59-926d-485e-993c-552f79f00a84,BLUE MOUNTAIN B12/13 BLACK,Washington East Surf Soccer Club,494985,,u14,Male,WA,Washington,,FALSE,
94751380-26fd-4aee-8ce6-c3ab3e64172c,COLUMBIA BASIN B12/13 BLACK,Washington East Surf Soccer Club,365914,,u14,Male,WA,Washington,,FALSE,
95305f23-9445-414d-a52c-c1a1732a948d,COLUMBIA BASIN B12 NPL,Washington East Surf Soccer Club,616448,,u14,Male,WA,Washington,,FALSE,
9e84469c-7a67-4099-b839-f19136d49f79,Washington East Surf SC MLS NEXT AD,Washington East Surf Soccer Club,370766,,u14,Male,WA,Washington,,FALSE,
aa813994-7249-428b-bea2-60e74a8884c4,Washington East Surf SC Premier,Washington East Surf Soccer Club,364058,,u14,Male,WA,Washington,,FALSE,
6593789c-9776-4c4d-92a4-c40ad2bdeb45,BLUE MOUNTAIN B12 BLACK,Washington East Surf Soccer Club,494986,,u14,Male,WA,Washington,,FALSE,
ed33d9c8-c62f-49f0-88f7-4bce5e941166,Washington Premier ECNL RL B12,Washington Premier,94897,,u14,Male,WA,Washington,,FALSE,
58d66667-3be1-4651-9814-0cc87f135cff,Washington Premier B12 Johnso,Washington Premier,112307,,u14,Male,WA,Washington,,FALSE,
e4431b83-ad2d-48e9-be99-9f187a925d53,Washington Premier  B12 ECNL,Washington Premier,94896,,u14,Male,WA,Washington,,FALSE,
9f397f7c-f6e8-442c-8ae9-b41868aac1b9,FC B12 Navy,Washington Premier,,,u14,Male,WA,Washington,,FALSE,
6002ec25-ca5f-4c7b-bd84-3e927fc29a05,Washington Premier B12 Black / ECNL,Washington Premier ,247540,,u14,Male,WA,Washington,,FALSE,
81c4877a-ca52-44f4-9f52-1b526d7958a6,Washington Premier FC B12 Black,Washington Premier FC,518203,,u14,Male,WA,Washington,,FALSE,
69b80e54-edeb-4fe0-b6fc-d49e9f0df812,Washington Premier FC B12 White B,Washington Premier FC,384683,,u14,Male,WA,Washington,,FALSE,
a75a0601-b6ae-4c80-936c-b61e2927656d,Washington Premier FC B12 Navy,Washington Premier FC,507906,,u14,Male,WA,Washington,,FALSE,
3da20414-1515-467d-849d-b4b8369369c0,Washington Rush U14 AD,Washington Rush,251276;258_U14_AD,AD,u14,Male,WA,Washington,,FALSE,258_U14_AD
e90614a7-ce2d-408d-9201-d872901f364e,Washington Rush B12 Nero,Washington Rush,366791,,u14,Male,WA,Washington,,FALSE,
c8db1693-f642-4391-8a8d-a3e828e87d3a,Washington Rush B12 Rush,Washington Rush,251277,,u14,Male,WA,Washington,,FALSE,
b03f8c45-0b12-4377-9d82-e99b00435205,Washington Rush Select B12 Rush,Washington Rush,251315,,u14,Male,WA,Washington,,FALSE,
67bde191-5518-4cff-848b-bcd120d31624,B12 McInnes,Wenatchee FC,250010,,u14,Male,WA,Washington,,FALSE,
e334ccbb-ab0a-4f1f-be2b-01a1c74dbf26,Wenatchee FC ECNL RL B12,Wenatchee FC ,90739,,u14,Male,WA,Washington,,FALSE,
686ae5ae-0448-469f-af8d-3ece99253996,Wenatchee United B12 Lobos Grey,Wenatchee United SC,368469,,u14,Male,WA,Washington,,FALSE,
7243b7b2-94ca-4687-bca2-8f49d9d9ebe1,Wenatchee United Lo,Wenatchee United SC,,,u14,Male,WA,Washington,,FALSE,
b1358c50-c38b-4325-8fef-f5e4d62d5a2c,Western Washington Surf SC U14 AD,Western Washington Surf SC,909_U14_AD,AD,u14,Male,WA,Washington,,FALSE,909_U14_AD
12f4b431-748f-4a97-a1cb-c87c28a85e23,Whatcom Rangers U14 AD,Whatcom FC Rangers,248565; 1341_U14_AD,AD,u14,Male,WA,Washington,,FALSE,1341_U14_AD
a137f27e-2239-4e9d-b342-84a554d0bb08,WFC Rangers B12 Blue,Whatcom FC Rangers,248572,,u14,Male,WA,Washington,,FALSE,
8c3334e9-55a1-4012-a02d-49173f4ec835,WFC Rangers B12 Silver,Whatcom FC Rangers,248574,,u14,Male,WA,Washington,,FALSE,
5e3e97a1-3017-4fc5-bdc9-76dd1b2a307c,Whatcom County Select B11 Lofstrom,Whatcom FC Rangers,575219,,u15,Male,WA,Washington,,FALSE,
ba77efe3-b84e-4873-a23e-470c1242f132,Boys 2012 Gold,Whatcom FC Rangers,,,u14,Male,WA,Washington,,FALSE,
5e491e62-9056-46e5-b5b5-b6ce9cf580c5,WPL Academy B12 Puget,WPL Academy,579585,,u14,Male,WA,Washington,,FALSE,
8aa53614-fc69-45e1-8de2-36e738cde065,WPL Academy B12 Sound,WPL Academy,579589,,u14,Male,WA,Washington,,FALSE,
20049651-323d-474b-ab18-85e59c8cd97e,B12 ELITE CENTRAL EA,WW Surf,,,u14,Male,WA,Washington,,FALSE,
7e2d5acd-4e18-419e-9fc0-a7689d8d12f4,B12 ISSAQUAH/SAMMAMISH A,WW Surf,,,u14,Male,WA,Washington,,FALSE,
7cfe7eb5-514d-4a53-9e58-32bce7aa19f1,B12 XL1,Bellevue United FC ,612854,,u14,Male,WA,Washington,,FALSE,
73a14391-a4cb-4c68-b6f3-f9f1c7abdbde,BUFC B12 Blue,Bellevue United FC ,393262,,u14,Male,WA,Washington,,FALSE,
2ccaba11-9175-4ac0-a60c-f7b774e8856a,BUFC B12 Gold,Bellevue United FC ,384992,,u14,Male,WA,Washington,,FALSE,
9ef587d7-fef1-4658-bbaf-093b7ef706d7,XL B12 Onyx,Bellevue United FC ,519282,,u14,Male,WA,Washington,,FALSE,
4170f4dc-e028-4b5b-aca4-1cda9cc3ce75,XLFC B11 XL 2,Bellevue United FC ,575212,,u14,Male,WA,Washington,,FALSE,
2af6dccb-5e2e-43dc-90d8-00b807354fd5,NSC B12 C,,370646,,u14,Male,WA,Washington,,FALSE,
833ba52a-fef9-47a3-b9fe-ce48b0a7cdfd,90+ Project - Jaramillo,,363030,,u14,Male,WA,Washington,,FALSE,
82ac87dc-1d7b-4a97-8bad-d4e89599d7c5,Atlético 2012 EA,Atletico (WA),623523,,u14,Male,WA,Washington,,FALSE,
614e6b8c-3f32-4d1f-ac80-5e134e85d592,Columbia b12 black 1 ECNL RL,Columbia Premier SC,626862,,u14,Male,WA,Washington,,FALSE,
880e4d40-e658-4f3c-9317-8e125ebf22ad,Columbia Premier SC 12B Black 2,Columbia Premier SC,492595,,u14,Male,WA,Washington,,FALSE,
8242225e-f0b7-44c7-ae09-8c4fa7836494,Columbia Premiere SC 12B Black 3,Columbia Premier SC,627517,,u14,Male,WA,Washington,,FALSE,
0f25f1d5-1854-434e-9d30-347e83a39399,CFSC Stewart-Madill,,368139,,u14,Male,WA,Washington,,FALSE,
d238bb44-c731-494f-96fe-8b980b85a7aa,Crossfire 2012 ECNL,Crossfire Premier,617045,,u14,Male,WA,Washington,,FALSE,
efafbec4-387f-411c-870c-8a629ac0030e,FME SC B12 Blue,Fife Milton Edgewood ,621841,,u14,Male,WA,Washington,,FALSE,
604c1a2c-fa46-40cb-aa27-9173739dd5f0,Harbor Premier B11 Green A,Harbor FC,616962,,u14,Male,WA,Washington,,FALSE,
defa1109-1d5f-46c2-adfd-96b1e25f9cd0,Harbor Soccer Club SDP B11/12 (Jarrett),,613149,,u14,Male,WA,Washington,,FALSE,
de0a55b1-8f75-4ca7-8e11-805f77d8e9d8,Sound FC B12,Sound FC ,635712,,u14,Male,WA,Washington,,FALSE,
c5348ddc-ec9e-4f2f-a285-60d3a049a733,Timber Barons Vidal A,,639817,,u14,Male,WA,Washington,,FALSE,
676b6e8b-3a96-4d96-9f59-d47709b4e023,Timber Barons Vidal,,629676,,u14,Male,WA,Washington,,FALSE,
155844d9-966e-451d-9b2c-3daa5046cf03,Timber Barons Vidal B,,639816,,u14,Male,WA,Washington,,FALSE,
f6a147f8-530e-45fd-b7af-9d416a4a56a7,Valor B12 Elite 64,Valor Soccer,502355,,u14,Male,WA,Washington,,FALSE,
e0c5aef4-e7ef-4d33-99ce-69d8732c7c64,WE SURF SC B12 BLACK NORTH SOKOLIS,Washington East Surf Soccer Club,364064,,u14,Male,WA,Washington,,FALSE,
