team_id_master,team_name,club_name,age_group,gender,state_code,state,birth_year,is_deprecated,division,alias,modular11_alias
5b841892-c175-441e-8764-accefefe4f6e,FC Vardar 2012B,FC Vardar,u14,Male,MO,Missouri,,FALSE,,391371,
5fdfb17a-5452-4d67-9139-22912eb50f04,Flyers SC - Green 2012,Flyers Soccer Club,u14,Male,MO,Missouri,,FALSE,,384674,
49f29ae7-a6b0-40b7-af3a-c8280289b49e,Flyers SC - White 2012,Flyers Soccer Club,u14,Male,MO,Missouri,,FALSE,,371831,
c22308af-dda0-487d-a412-48239dfa1914,Gunners 2012B Academy,Gunners Soccer Club,u14,Male,MO,Missouri,,FALSE,,498879,
e0cb9f07-ebec-4127-b7c1-0f5769d5629f,Rockwood United 2012B,Gunners Soccer Club,u14,Male,MO,Missouri,,FALSE,,256352,
872d44e7-5931-40c2-9971-e6f65e348e38,Rockwood United 2012B - Red,Gunners Soccer Club,u14,Male,MO,Missouri,,FALSE,,254937,
d148a8a2-5971-4c40-9903-2588906dac2d,ICFC Cottleville 2012B Black,Impact City FC - St Louis,u14,Male,MO,Missouri,,FALSE,,198481,
a3349a90-5f55-4279-b048-bc319efdd29a,ICFC Cottleville 2012B Elite Blue,Impact City FC - St Louis,u14,Male,MO,Missouri,,FALSE,,109273,
08610010-7721-40eb-8cbc-61545f0079e3,JB Marine Green 12B,JB Marine Soccer Club,u14,Male,MO,Missouri,,FALSE,,513889,
d1f0d176-56c8-4f0f-b084-813fb130e801,JB Marine Gold 12B,JB Marine Soccer Club,u14,Male,MO,Missouri,,FALSE,,380627,
03481431-505f-4d18-be0d-c576a7d64431,KC Blaze Cyclones,KC Blaze Soccer Club,u14,Male,MO,Missouri,,FALSE,,114409,
765a2970-ec92-45e1-9667-41253ca205c2,Kirkwood United SC 2012B Sobush,Kirkwood United SC,u14,Male,MO,Missouri,,FALSE,,101282,
ef2afac2-ee8e-42d8-9cb5-6e71f669a2e9,2012B Black,Kirkwood United SC,u14,Male,MO,Missouri,,FALSE,,54346,
ca46e942-9554-4030-9bd0-0b98df084fe1,Kolping Kicks SC Gale 2012,Kolping Kicks SC,u14,Male,MO,Missouri,,FALSE,,108718,
649f03a5-bdd8-4e1c-904d-4309a3dcc9e7,Kolping Kicks SC Kraemer 2012,Kolping Kicks SC,u14,Male,MO,Missouri,,FALSE,,92107,
f4a9d3df-46be-4e21-b156-c24f0c0b1c7d,LFA Red Star Boost 2012B,Lou Fusz Athletic,u14,Male,MO,Missouri,,FALSE,,217334,
207d6e91-f8d2-47f9-a647-62346d878db6,LFA Red Star Copa 2012B,Lou Fusz Athletic,u14,Male,MO,Missouri,,FALSE,,79583,
f9cad244-4ebe-49e6-9091-c4abde5239a8,LFA Red Star Gazelle 2012B,Lou Fusz Athletic,u14,Male,MO,Missouri,,FALSE,,79586,
988d5e34-46bf-4e62-9e1d-f9ca47c8cf76,LFA Red Star Samba 2012B,Lou Fusz Athletic,u14,Male,MO,Missouri,,FALSE,,79585,
9ac72d7e-040c-4144-b6d5-4a1c9074866f,LFA Red Star Telstar IL 2012B,Lou Fusz Athletic,u14,Male,MO,Missouri,,FALSE,,494339,
f1cee922-34d2-4dfa-9453-a2c35c540151,LFA Red Star Tango 2012B,Lou Fusz Athletic,u14,Male,MO,Missouri,,FALSE,,79584,
38a5840a-f2c9-47a4-89f6-4c1c2c7737f0,LFA Red Star Ultra IL 2012B,Lou Fusz Athletic,u14,Male,MO,Missouri,,FALSE,,494338,
27a5f956-f397-4b2e-8b28-072813834a30,Lou Fusz Athletic 2 U14 AD,Lou Fusz Athletic,u14,Male,MO,Missouri,,FALSE,AD,79581,
922535a0-7b2d-4bda-a967-4d777cfdd34b,Lou Fusz Athletic U14 AD,Lou Fusz Athletic,u14,Male,MO,Missouri,,FALSE,AD,468_U14_AD,
d8b66307-4a06-4ec1-9022-33ee720f1a77,Lou Fusz Athletic U14 HD,Lou Fusz Athletic,u14,Male,MO,Missouri,,FALSE,HD,79580,
daf400f8-7670-43bb-9aa1-bb59d9e3bf92,MASC 2012 Boys - Lee,Mineral Area Soccer Club,u14,Male,MO,Missouri,,FALSE,,103576,
b3ddab85-613a-4352-8235-4ef4e412bcf6,MO Rush 2012B Black,Missouri Rush,u14,Male,MO,Missouri,,FALSE,,83569,
ad384596-03d1-48e9-9787-b57aec86ceff,MO Rush 2012B Blue,Missouri Rush,u14,Male,MO,Missouri,,FALSE,,98783,
5b8616f7-d3c1-4457-9498-83025411a909,Mo Rush 2012B ECNL,Missouri Rush,u14,Male,MO,Missouri,,FALSE,,657036,
11f444c0-5b9d-49e5-a49d-c9a1b708ed50,MO Rush 2012B Academy,Missouri Rush,u14,Male,MO,Missouri,,FALSE,,83556,
864ee8bf-8173-478c-b9f2-f70a1f0072e0,MO Rush 2012B Blanco,Missouri Rush,u14,Male,MO,Missouri,,FALSE,,83566,
b0e93164-637c-492c-b746-0487daa301c2,MO Rush 2012B Cinza,Missouri Rush,u14,Male,MO,Missouri,,FALSE,,83564,
fd88605c-99d9-4d8d-8565-cc184b043629,MO Rush 2012B Grey,Missouri Rush,u14,Male,MO,Missouri,,FALSE,,83560,
fbcae60a-608f-422a-9664-8f9c58ceb8f0,MO Rush 2012/2013B Select Blue,Missouri Rush,u14,Male,MO,Missouri,2012,FALSE,,83546,
bb2071d4-7bd1-45c4-9a9e-50d866e6711b,ECNL RL B12,Missouri Rush,u14,Male,MO,Missouri,,FALSE,,82872,
5ad18a73-4449-47ab-86c8-5e880def0e0d,MONARCHY FC 2012B,Monarchy FC,u14,Male,MO,Missouri,,FALSE,,147210,
b7dc9c63-b8e6-4d94-8882-f099b6de089a,LSL Pirates 2012,MYSA Independent Teams,u14,Male,MO,Missouri,,FALSE,,584545,
04ba812c-345f-4cd4-b074-68e3e8c75674,STL Lions Elite,MYSA Independent Teams,u14,Male,MO,Missouri,,FALSE,,562199,
a41cff44-4f61-412b-b7ac-59d180080d1b,Northland KC Surf 2012B,Northland KC Surf,u14,Male,MO,Missouri,,FALSE,,537486,
b43c5dc0-7bef-4c8e-8fae-0056613821c2,Northland KC Surf 2012/13 B,Northland KC Surf,u14,Male,MO,Missouri,,FALSE,,660598,
e9208dc4-df59-46c1-96c0-e05f8ce9338f,REAL WC St. Louis United 2012B,REAL WC St. Louis Soccer Club,u14,Male,MO,Missouri,,FALSE,,98470,
ccfd81f0-4666-4d74-9060-03b82e67a810,Revolution FC Inter Milan,Revolution Futbol Club,u14,Male,MO,Missouri,,FALSE,,395458,
5d9c8825-9d82-4dac-8346-25635b6e95be,River City FC 2012 Academy,River City FC,u14,Male,MO,Missouri,,FALSE,,104926,
596133d8-f39c-452e-9e30-27fca6b4be34,River City FC 2012/13 Select,River City FC,u14,Male,MO,Missouri,,FALSE,,104925,
eda7010b-789c-42d8-a227-897b202d8741,Knights 12,Rolla Knights Soccer Club,u14,Male,MO,Missouri,,FALSE,,451304,
28f986a7-e74c-41e5-aa86-161b4a921326,Saint Charles FC 2012B EA,Saint Charles Football Club,u14,Male,MO,Missouri,,FALSE,,17449,
3219a20c-5b67-44be-8761-94e79f55b010,Sandhurst Kickers,Sandhurst Soccer Club,u14,Male,MO,Missouri,,FALSE,,98649,
df77435d-77d2-4555-a941-6403832e1f2e,B2012 Academy White,SEMO Elite FC,u14,Male,MO,Missouri,,FALSE,,670861,
a55d3c7f-eb0a-46e6-8e71-421d7dfb5d42,B2012 Academy Black,SEMO Elite FC,u14,Male,MO,Missouri,,FALSE,,516845,
c74fceea-6e90-43f1-b328-b474d7e0c2ce,SMSC Wanderers 2012,Southeast Missouri Soccer Club,u14,Male,MO,Missouri,,FALSE,,387476,
903ad135-569f-4e7a-8c21-3079c69bcd3b,SMSC Rovers 2012,Southeast Missouri Soccer Club,u14,Male,MO,Missouri,,FALSE,,387478,
44d8ec3d-d6bb-436e-a87a-361bea114daf,2012 Boys Premier,Southwest MO Rush,u14,Male,MO,Missouri,,FALSE,,100443,
70c18216-0659-4d18-8a50-16b4382502b7,NPL B12,Southwest MO Rush,u14,Male,MO,Missouri,,FALSE,,76018,
7c1004a6-1a4f-4322-8861-700f3a18a1d2,Southwest MO Rush OSC Revolution,Southwest MO Rush,u14,Male,MO,Missouri,,FALSE,,550305,
508133bc-aabc-4697-b115-3bc204cf1b91,Southwest MO Rush ECNL RL 2012,Southwest MO Rush,u14,Male,MO,Missouri,,FALSE,,76011,
9717a7b1-b057-410e-b1bf-8a112e1d7bbd,SWMO Rush Elite White,Southwest MO Rush,u14,Male,MO,Missouri,,FALSE,,576674,
821d6f2b-00ea-4ce6-aa46-e24d3ecc84c3,Sporting City 2012B Blue - North,Sporting City,u14,Male,MO,Missouri,,FALSE,,392377,
b05729ed-1d56-4ad7-8dd1-d0a36f674128,Sporting City 2012B Indigo - East,Sporting City,u14,Male,MO,Missouri,,FALSE,,392253,
f369a436-a05b-4e6c-99ff-7c22b3485fc5,Sporting City 2012B Blue - East,Sporting City,u14,Male,MO,Missouri,,FALSE,,392250,
184ebd80-4951-4852-a54d-1dc3347057ff,Sporting City East White 2012,Sporting City,u14,Male,MO,Missouri,,FALSE,,392257,
89b09b20-77c2-4c38-9aa7-b2e5cc753500,Sporting City U14 AD,Sporting City,u14,Male,MO,Missouri,,FALSE,AD,1328_U14_AD,
080cc3f8-3cbd-4202-a456-de31f53f2e27,Sporting City 2012B Orange - North,Sporting City,u14,Male,MO,Missouri,,FALSE,,392384,
1582c748-acfd-4ce0-9721-7bb08b8393d3,Sporting Columbia 12B White,Sporting Columbia SC,u14,Male,MO,Missouri,,FALSE,,257886,
59a6718a-2159-4012-8daa-0c7aa5a60b8a,Sporting Columbia 12B Navy,Sporting Columbia SC,u14,Male,MO,Missouri,,FALSE,,107034,
64f59a01-34d4-473c-92db-3f8d9ccd82a0,Sporting Kansas City U14 HD,Sporting Kansas City,u14,Male,MO,Missouri,,FALSE,HD,41_U14_HD,
b5438798-96e5-40df-8fc4-41e317853493,Legacy Blue,Sporting Lees Summit,u14,Male,MO,Missouri,,FALSE,,500814,
2de734e7-b5da-40ff-9cca-ec8d358bc2e4,Legacy Red,Sporting Lees Summit,u14,Male,MO,Missouri,,FALSE,,498185,
41287942-02ff-455d-9ba4-082b3426ba39,SLS Bombers,Sporting Lees Summit,u14,Male,MO,Missouri,,FALSE,,250920,
0b666bc8-1270-4714-b6a4-93516911355a,Sporting Springfield 12 Club America,Sporting Springfield,u14,Male,MO,Missouri,,FALSE,,122315,
ec29336b-ed7d-4e51-a8f4-a1a0cdab7ea8,Sporting Springfield 12 Pumas,Sporting Springfield,u14,Male,MO,Missouri,,FALSE,,122318,
3e6be76e-b329-4b43-9406-ea5c15f8d7f7,Sporting Springfield 12 Santos,Sporting Springfield,u14,Male,MO,Missouri,,FALSE,,122316,
517e76c2-2aad-4b4b-89cf-c74a8cd40579,Sporting Springfield U14 AD,Sporting Springfield,u14,Male,MO,Missouri,,FALSE,AD,492280,
72a746a4-09f7-4b7a-8ae3-7e8c0be7c04f,St. Louis City SC U14 HD,St. Louis City SC,u14,Male,MO,Missouri,,FALSE,HD,470_U14_HD,
8a9fd423-192b-4ba6-832d-62828ee6c1a3,STLDA 2012/13B Elite Red,St. Louis Development Academy,u14,Male,MO,Missouri,,FALSE,,100432,
603a29b8-20c3-48a5-b56f-312476f650ad,STLDA 2012B Select,St. Louis Development Academy,u14,Male,MO,Missouri,,FALSE,,80495,
02108227-1975-415d-b4cd-eaa597a45fda,STLDA 2012B Elite,St. Louis Development Academy,u14,Male,MO,Missouri,,FALSE,,100417,
8ccf18eb-0b80-4ee8-a508-daa1783f60cc,St. Louis Development Academy U14 AD,St. Louis Development Academy,u14,Male,MO,Missouri,,FALSE,AD,1330_U14_AD,
eec03f93-af7c-4ab5-9018-aa38954783ae,St. Louis Legends 2012B Pre-Academy,St. Louis Legends SC,u14,Male,MO,Missouri,,FALSE,,256860,
7ca67743-f780-4ce0-b0d1-faa95ff3656a,SLSG MO B 2012 Elite Green,St. Louis Scott Gallagher,u14,Male,MO,Missouri,,FALSE,,108808,
4b9d35f1-5370-4e01-a874-8d0f2c557662,SLSG MO B 2012 NAL,St. Louis Scott Gallagher,u14,Male,MO,Missouri,,FALSE,,108809,
bfa36334-0da3-495e-94e9-68e562d8900e,SLSG MO B 2012 Premier Royal,St. Louis Scott Gallagher,u14,Male,MO,Missouri,,FALSE,,91396,
6a4fc6fd-886d-4e12-a601-86ce759a3d67,SLSG MO B 2012 Premier White,St. Louis Scott Gallagher,u14,Male,MO,Missouri,,FALSE,,108807,
e25c0273-92ef-48ac-b8c9-6ea547214b71,SLSG MO B 2012 Elite Navy,St. Louis Scott Gallagher,u14,Male,MO,Missouri,,FALSE,,108810,
47b924fe-3e65-4059-b7b0-704c2af7aa35,SLSG MO B 2012 Norwich,St. Louis Scott Gallagher,u14,Male,MO,Missouri,,FALSE,,207237,
f0304c84-249b-4d67-afc6-5e4655808fba,SLSG MO B 2012 Premier Silver,St. Louis Scott Gallagher,u14,Male,MO,Missouri,,FALSE,,381963,
de641cb9-5b58-4b90-86a3-49a78254d7fa,SLSG MO B 2012 Santos,St. Louis Scott Gallagher,u14,Male,MO,Missouri,,FALSE,,440965,
88d45529-4f10-437f-99ef-013647ccd4a0,SLSG MO B 2012 Wrexham,St. Louis Scott Gallagher,u14,Male,MO,Missouri,,FALSE,,108803,
41f0d454-98a8-4253-aeaa-d5846c3b9ff2,St. Louis Scott Gallagher U14 HD,St. Louis Scott Gallagher,u14,Male,MO,Missouri,,FALSE,HD,82_U14_HD,
4fbcaa87-77cd-4688-a430-d4669a9500d0,St. Louis Scott Gallagher U14 AD,St. Louis Scott Gallagher,u14,Male,MO,Missouri,,FALSE,AD,82_U14_AD,
b5e429df-f105-4452-81c9-44d8cd0ad610,St. Louis Scott Gallagher St. Charles (Missouri) U14 AD,St. Louis Scott Gallagher St. Charles (Missouri),u14,Male,MO,Missouri,,FALSE,AD,1271_U14_AD,
27ae26a8-ebd3-4c3c-a82c-56c9f0a454a6,St Louis Stars SC 12 Boys Premier Red,St. Louis Stars,u14,Male,MO,Missouri,,FALSE,,510706,
f13c6c8e-b8f5-46ae-a9b6-345a0c4b9a9a,St. Louis Stars SC 12 Boys Academy Blue,St. Louis Stars,u14,Male,MO,Missouri,,FALSE,,386122,
68c27cd4-c169-4f96-82c8-8a6d1c1ba484,St. Louis Stars SC 12 Boys Elite Red,St. Louis Stars,u14,Male,MO,Missouri,,FALSE,,263797,
00666be0-0fc2-42f0-b5e3-4fa0d5db7580,St. Louis Stars SC 12 Boys Academy MADL,St. Louis Stars,u14,Male,MO,Missouri,,FALSE,,263795,
fe5a89cd-bd45-447a-87bc-7951286a4154,St. Louis Stars SC 12 Boys Elite White,St. Louis Stars,u14,Male,MO,Missouri,,FALSE,,263796,
9bf509c2-25f9-4946-8936-782c669613bd,St. Louis Stars ECNL RL 2012,St. Louis Stars,u14,Male,MO,Missouri,,FALSE,,116979,
f7e78cb2-e856-4374-9c72-d4ee1ef41678,St Louis Stars 2012 ECNL,St. Louis Stars,u14,Male,MO,Missouri,,FALSE,,112787,
efe9c62a-516f-48f9-8a81-ddf5e343a759,Braves FC 2012B,St. Louis Youth Soccer Association,u14,Male,MO,Missouri,,FALSE,,381073,
ef718134-d0bb-4fb4-9ba5-cf94370f996c,Kirton 2012B,St. Louis Youth Soccer Association,u14,Male,MO,Missouri,,FALSE,,526443,
9b33595a-e210-490f-84a4-de6164ae4b95,Pacific SC 2012B,St. Louis Youth Soccer Association,u14,Male,MO,Missouri,,FALSE,,372215,
9c23c4e2-9d93-4450-a7ca-7e44356015ea,Sharks FC Academy - Gray 2012B,St. Louis Youth Soccer Association,u14,Male,MO,Missouri,,FALSE,,451157,
1afbdc96-f69c-450f-be28-5104c2adccb2,Sharks FC Academy White 2012B,St. Louis Youth Soccer Association,u14,Male,MO,Missouri,,FALSE,,516511,
e6c47a0a-fa13-442e-83f0-16fa792ab946,SHARKS FC ACADEMY Blue 2012B,St. Louis Youth Soccer Association,u14,Male,MO,Missouri,,FALSE,,310714,
3a2cfef8-ca5c-4b2b-973f-97201fde12e6,Flynn Drilling Drillers 2012B,St. Louis Youth Soccer Association,u14,Male,MO,Missouri,,FALSE,,112944,
34efbc6e-811e-4720-a4bf-cd6de23d8c44,Steamer's Crew 2012B Green,Steamer's Crew Soccer Club,u14,Male,MO,Missouri,,FALSE,,93985,
e49e080b-6c18-4179-9a85-2b129c582094,Steamer's Crew U14 2012B White,Steamer's Crew Soccer Club,u14,Male,MO,Missouri,,FALSE,,109212,
335f162d-8eb7-4a11-a422-aac6d33bf9bf,Steamer's Crew U14 2012B Blue,Steamer's Crew Soccer Club,u14,Male,MO,Missouri,,FALSE,,107751,
898ddca9-c9bf-4a55-80c8-ef1bef6f90fb,Unified FC Academy 12B - Attack,Unified FC,u14,Male,MO,Missouri,,FALSE,,399072,
1f2dbc46-4108-45bd-8c1d-0f922f9b697a,Pantera FC B12,Union KC Soccer Club,u14,Male,MO,Missouri,,FALSE,,539366,
05c1c427-2a71-4b8e-9575-4d3f511bc973,Union KC ECNL B12,Union KC Soccer Club,u14,Male,MO,Missouri,,FALSE,,512274,
30157e53-4753-4e22-a7a9-e1c9fb74cf35,Union KC Elite B12,Union KC Soccer Club,u14,Male,MO,Missouri,,FALSE,,505647,
d4963bc6-ece6-451e-8fdb-9944afb968bb,Union KC ECNL RL B12 Navy,Union KC Soccer Club,u14,Male,MO,Missouri,,FALSE,,512289,
8e5ccd88-cfe1-4301-8742-ebd14ee62537,UCCA 2012B,United Capital City Athletic,u14,Male,MO,Missouri,,FALSE,,262615,
1a8cc656-d58e-441f-866f-54d62fb6bc3c,Monett SC 2012,United Springfield Academy,u14,Male,MO,Missouri,,FALSE,,510862,
8b805718-1b01-45a4-becd-7f280bcd213d,United STL 2012B Top Classic,United STL Academy,u14,Male,MO,Missouri,,FALSE,,66022,
938eebc5-7388-404e-abf2-6533b682428b,Virtus FC 2012 Boys,Virtus Futbol Club,u14,Male,MO,Missouri,,FALSE,,628949,
e83109c0-3559-4640-a62e-97c907d688ea,Washington Soccer Academy 2012/2013 Boys,Washington Soccer Academy,u14,Male,MO,Missouri,,FALSE,,64659,
efacddff-1f8f-4ba1-a756-2cfcbe0f379e,Washington Soccer Academy 2012/2013 Boys - Navy,Washington Soccer Academy,u14,Male,MO,Missouri,,FALSE,,503700,
32eb8ff1-87ec-49e0-9a38-d63c621e361a,WGSC 2012/13B Amigos,WGSC Soccer,u14,Male,MO,Missouri,,FALSE,,53378,
201e8c19-5224-4fbb-b7e8-5ed9349e872b,WGSC 2012B Arch City United 1,WGSC Soccer,u14,Male,MO,Missouri,,FALSE,,449882,
b6d6bede-b6af-4b30-ab09-73e74cdfed00,LSL Dragons,,u14,Male,MO,Missouri,,FALSE,,673370,
