team_id_master,team_name,club_name,alias,division,age_group,gender,state_code,state,birth_year,is_deprecated,modular11_alias
d5979a0a-faa7-40ac-beb0-1c0c3085cfe9,Cape Ann United,,657027,,u14,Male,MA,Massachusetts,,FALSE,
09204bf1-633c-4ba8-a4ca-e6e62aa7f310,Cyclones SC,,468400,,u14,Male,MA,Massachusetts,,FALSE,
e383cd97-ecfd-48c5-b1c1-fb61fae3d218,FC Juventud New England - 2012,,157554,,u14,Male,MA,Massachusetts,,FALSE,
baf229a9-8de8-4261-bacd-cb23c5c7938e,Framingham Arsenal,,313762,,u14,Male,MA,Massachusetts,,FALSE,
49b2122b-2b8e-4bdc-b2d2-094ae6e89136,G.O.A.T.s,,554244,,u14,Male,MA,Massachusetts,,FALSE,
e431a470-2298-43d3-a928-ebeeb8d362b6,Hertha,,561889,,u14,Male,MA,Massachusetts,,FALSE,
296fce87-a5d4-40cf-af2e-9e66b7bf9932,Nantucket grd 6 boys,,356297,,u14,Male,MA,Massachusetts,,FALSE,
bfca394b-6ddd-4655-a91a-a0678eaa7e66,Natick Lighthning,,561347,,u14,Male,MA,Massachusetts,,FALSE,
4cb1fdf2-ac92-494e-ace5-a24dc63cbbed,North 2012B ECNL RL,,519852,,u14,Male,MA,Massachusetts,,FALSE,
f06f17af-0dc5-44bc-bc17-e8923538a9f0,Storm,,416232,,u14,Male,MA,Massachusetts,,FALSE,
2f987518-42ff-4a98-bdb2-2be7da53f141,Townies 56,,561623,,u14,Male,MA,Massachusetts,,FALSE,
a4293c7b-d87c-4ae8-8e4b-184062251cdd,"U14 Troy City United, F.R., Mass",,327507,,u14,Male,MA,Massachusetts,,FALSE,
fae1f44d-5cd2-455e-8e4b-57e70cd31c18,Waltham Hurricane,,304583,,u14,Male,MA,Massachusetts,,FALSE,
366ddb89-a717-4302-b284-f4508a2cee2f,Woburn Sparta FC,,561617,,u14,Male,MA,Massachusetts,,FALSE,
dad925c5-c91c-4c7b-99e1-cb6ba25cfb6f,Wrentham FC,,512340,,u14,Male,MA,Massachusetts,,FALSE,
da363564-ad46-4779-bc93-ff6a8826e66d,Wu City,,559547,,u14,Male,MA,Massachusetts,,FALSE,
