team_id_master,team_name,club_name,alias,division,age_group,gender,state_code,state,birth_year,is_deprecated,provider_id,modular11_alias
f05d98fb-46ee-46f2-a2af-446f26b3acd6,ECNL B11,Davis Legacy,81188,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
81db7ac6-c98e-41d0-9d0d-5ee5126acde1,Davis Legacy 11B Black,Davis Legacy Soccer Club,490456,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
87437b16-4835-4444-ba49-44afa930d0f9,Davis Legacy 11B Red/ECNL,Davis Legacy Soccer Club,56193,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
b9afcbc9-e179-4691-9779-9ad36df49703,Davis Legacy 11B White/ECNL-RL,Davis Legacy Soccer Club,65680,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
b78708e6-f8c4-4056-a40b-875f77aec062,Force 11B Elite I,De Anza Force,64335,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
ad145a7b-3704-4b76-8ae3-1031eb4ab0b9,Force 2011 MLS Next Homegrown,De Anza Force,372826,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
716cdad7-f0c2-4269-9e0e-5e94933b5b21,Force 2011 MLS Next Academy,De Anza Force,624018,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
47114a5a-6edf-461e-a30d-74da60a1e28c,De Anza Force U15 HD,De Anza Force,77_U15_HD,HD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
d703d543-24ff-4e49-b463-4b78e1d117ed,De Anza Force U15 AD,De Anza Force,77_U15_AD,AD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
f0beb070-28ae-453a-9c97-1378bdc01ee9,Force 11B Elite,De Anza Force,367943,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
f381384d-d8f5-445d-9c0b-11056418f8ca,Delhi F.C 11B Rubio,Delhi Futbol Club,474093,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
8fcf0d99-70cc-4bda-94fa-0233139d3136,DCSC B2011 Gonzalez,Desert Communities Soccer Club,522764,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
fd8b8ceb-f09d-4093-9b7c-70bb72b96054,Desert Empire Surf B11 Academ,Desert Empire Surf,119762,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
37d78a47-651a-49bb-b2fd-6611e5fc3ec3,Diablo Valley FC 11B Black,Diablo Valley Futbol Club,72842,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
b00410a9-8b43-40bd-ad54-b643b7be5bec,Diablo Valley FC 11B NPL,Diablo Valley Futbol Club,60761,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
efcdaecd-0d44-4865-a6da-157404556776,Diablo Valley FC U15,Diablo Valley Futbol Club,137693,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
4ea45948-6837-49d8-b3e0-35f3130f933d,Diablo Valley Futbol Club U15 AD,Diablo Valley Futbol Club,name:diablo-valley-futbol-club_U15_AD,AD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
df7d2cd0-1756-4a3f-bbce-6357b16eb777,Discovery Bay Tide,Discovery Bay Tide,622142,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
d9488f64-e76f-4b78-a84e-251e3826abeb,District 6 AYSO Esparto FC,District 6,562416,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
cc865f9a-10dc-4a1a-94fe-67038ef97d48,Dixon Leon SC 11B,Dixon Leon SC,57217,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
65686580-7e61-4f7c-9bfa-79ea12cb9d4c,Dnamo FC Delta 2011B NPL,Dnamo FC,207422,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
dc33f8c7-a811-411d-8dd9-a3bd89bd90ca,Dnamo FC Earthquakes 2011B,Dnamo FC,514963,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
c6364a75-472f-4dcf-bd80-1a52cf3907d0,B2011 Blue,Downey United Football Club,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
e82e8329-7ce7-43e5-97d5-cc2b5b6425a3,Downtown Soccer Club B2011,Downtown LA Soccer Club,578024,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
c557ca22-290f-44b6-acc2-7e7e20ed05dc,FC DALLAS B2011,Drako FC,481906,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
56fc04a5-2781-4970-9a88-1d184b61569e,Dublin United 11B EA,Dublin United,609309,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
9d2c0fbf-511e-42ea-9a40-68f27926fa8f,Dublin United 11B Black,Dublin United,99907,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
472a3e9d-15f2-4fe5-9987-71d2f9dd30de,DYNAMO B2011 BLACK,Dynamo,199372,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
033e113e-91d1-4a9f-a552-4d9cdc6f555e,DYNAMO B2011 BLUE,Dynamo,495881,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
6565988f-5c43-4d3f-b8fd-ad19d5044dbd,Dynamo LA Eagles,Dynamo LA,199593,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
a3ab67da-80e1-4257-9c08-9d70162a00b2,EAGLES FC,Eagles FC,651741,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
687a96de-1778-4bca-9b83-38f3f0a896e4,2011 Boys ECNL/RL,Eagles SC,402177,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
ee31de00-3f7e-4f12-8476-5d24af8d7d8b,Eagles SC ECNL RL B11,Eagles Soccer Club,80513,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
71609f35-c947-464f-a347-4d31137bd448,Eclipse 2011 Boys,East Bay Eclipse Soccer Club,627460,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
9b914575-9475-4c78-8bc9-833ea4023f46,Eclipse 2011/12 Boys Solar,East Bay Eclipse Soccer Club,505792,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
29849603-d94c-4565-8de0-cc88413f2908,24 - Eclipse 2011 Boys Lunar,East Bay Eclipse Soccer Club,371468,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
706fdbc9-d4fd-4b39-878a-578e9f49a5c0,Bay Oaks 2011B Blue,East Bay United,118070,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
411a4edd-8ba0-4de9-98db-b98a182447c0,Bay Oaks ECNL RL B11,East Bay United,84311;112413,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
3984267e-1f61-46b1-89ec-7db4c329e117,Revolution FC ECNL RL B11,East County Revolution FC,113286,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
8a735e60-1b54-4bc7-bef3-e093570f77d7,2011 East Sac Arsenal,East Sacramento Youth Soccer Club,64247,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
9070735e-b418-4b4c-872c-a9d368ffca3a,ESJFC 11B Red,East San Jose FC,462828,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
5df07494-8a54-4a2c-b5a8-9f26a81c3f43,Alliance 2011B APX Navy,Eastshore Alliance FC,65501,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
04c6e258-9d81-4c6b-af34-71a967f9bdb3,Alliance 2011B APX Orange,Eastshore Alliance FC,81090,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
c63aee8b-5601-41a8-b340-7e754a22f014,Alliance 2011B Red,Eastshore Alliance FC,372999,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
c52bea84-4d58-45d1-935d-3939c3ea2169,ECNL RL B11,Eastshore Alliance FC,112914,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
03fb6c0b-10c4-4b15-b38e-c8485da85f9e,Ebbetts Pass FC 2011B,Ebbetts Pass Gold FC,263886,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
bfff3ff6-b042-4c19-8d8e-57640611d24a,ECNL B11,El Camino Futbol Club Salinas,79980,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
6dd041f7-7b15-416d-b509-b848541c44e5,ECNL RL B11,El Camino Futbol Club Salinas,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
9a70d216-2634-4421-8025-fc99a0d31d9e,EDHSC 11B Elite,El Dorado Hills Soccer Club,56012,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
8b5863fe-3633-4335-9392-b6fb2346c450,ELI7E FC- ACADEMY 2011,ELI7E FC,240562,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
dd6d55f1-8013-4186-ad0b-2e43db3879c6,ELI7E FC- SELECT 2011,ELI7E FC,346629,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
9d09f32c-8aba-4ca1-a284-870b3c5034c9,EDA Worldwide B2011,Elite Development Academy,611729,,u15,Male,CA,California,2011,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
2288b607-a61b-472f-a844-386ecb596a8c,2011B Elite 1,Elk Grove Soccer,238648,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
2f2cea24-b2e8-453d-b0b3-5fac38703f35,2011B Elite 2,Elk Grove Soccer,370311,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
ece0b933-b781-4d69-8d5f-4ffc732f0c48,2011B Elite 3,Elk Grove Soccer,586869,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
5ce0124d-0e60-4269-9131-041b0b763c93,2011B MLS Next,Elk Grove Soccer,238646,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
8f40984e-16ea-4fd4-a65a-ebd15656f0c8,2011B Platinum,Elk Grove Soccer,641062,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
9f895bd6-2b7a-495b-a360-b3bbb9346457,Elk Grove Soccer ECNL RL B11,Elk Grove Soccer,626578,,u15,Male,CA,California,2011,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
6c165e8b-19b5-4bb6-b717-ee3e1b73fa21,Elk Grove Soccer U15 AD,Elk Grove Soccer,158_U15_AD,AD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
0f00e72f-80f1-4772-b701-1f2a5286a3da,2011B MLS Next,Elk Grove Soccer,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
190dfc91-02b9-496b-b977-49c51c4b2541,Elk Grove United SC 11B Premier AP,Elk Grove United SC,267843,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
db532282-8ee0-4a98-9eb1-bb8e3ace380a,Elk Grove United SC 11B Premier HF,Elk Grove United SC,508766,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
fedde80e-fbb4-4a78-b7c7-2847a2ad6315,Elk Grove United SC 11B Premier VZ,Elk Grove United SC,61823,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
8b7891c7-0e07-43e2-a6e4-de91761ea2d4,EFC 2011,Emerald Football Club,532786,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
95b79502-1e2a-4f8a-97ac-b365cb4586c5,Empire SC B2011 Orange,Empire SC,484637,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
c199a525-d7d5-468d-88ae-c6430a6cbaa5,Empire SC,Empire SC,100020,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
8bd47068-bcfa-4642-9148-0ee2beb4bb0b,Empire SC B2011,Empire SC,100021,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
bfaff939-50a4-4d27-a961-8ff3b97cbfad,B2011 Academy-1,Empire Surf,480615,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
032d6910-9c44-4a4f-9b92-c3e26a34fa40,Elite 64 2011B (CA),Empire Surf,359120,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
fbcc96b1-88a0-47ee-acf1-2a55e289094c,Empire Surf B11 E64,Empire Surf,119791,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
fcb08dcf-24d7-4610-8b24-8bd250ca4ad3,B2011 North Academy,Empire Surf,119793,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
f739e7d5-1434-4967-b8a8-ec622164eb16,Evolution,Evolution SC,639198,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
1f2dca3f-3c48-4367-8298-cc39cba91a61,B11 Elite Buchholtz,Express Soccer,107973,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
1b839538-283d-4ad8-bec3-afe8454f4e01,B11 Premier da Matta,Express Soccer,107980,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
63c24fc4-21f7-4e12-b279-9a5d9dc68d23,USC Falcons B11,Falcons FC,544678,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
a24d65a2-3c7a-43e7-b8c7-172761889ec0,B11,FASC,66046,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
b5315e9d-e426-4fa1-860d-34796c26d24e,B11 White,FASC,602819,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
b5d413ef-50b8-4f84-997e-70d3f84771db,FASC-SB B2011,FASC,200191,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
95dab2d1-155f-48d7-9cb1-ef6f29417a5c,Faultline-FC 2011B Red,Faultline FC,569111,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
dc1d36b1-b525-41c0-b32d-c636a6569018,FC Bay Area Surf U15 AD,FC Bay Area Surf,406_U15_AD,AD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
6d36613a-9e26-4525-9943-924b385650ea,FC Bay Area Surf U15 HD,FC Bay Area Surf,406_U15_HD,HD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
8db8f24b-e30f-4819-8269-49b0ee0a9043,OMDS Cal Velocity B2011,FC California Velocity,381816,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
57488f3d-b382-43f8-bb26-9aae8511ac0d,G.T. United,FC Corning,335159,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
c47731be-2b7d-4530-9df0-df36df98364a,B11 NPL,FC England,361199,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
6185e629-1915-4db8-a0bd-7bee805a61a9,FC Fresno Academy 2011 ECNL-RL,FC Fresno Academy,159302,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
313e1ece-a3a3-40a3-a7f9-ace217a7dd17,FC Fresno Academy 2011 Gold,FC Fresno Academy,251841,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
4a95f45a-7fc0-4da0-8050-52ad41447617,ECNL RL B11,FC Fresno Academy,103128,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
65ed7609-e331-4d6f-a558-ec83e9171087,B2011 BG,FC Golden State,619258,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
3683228d-8d0f-4d83-878d-8f2be8165027,FC Golden State Force MLS Next,FC Golden State,205462,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
ce032f21-4341-40fd-a334-e26bbff8bd49,FC Golden State U15 HD,FC Golden State,19_U15_HD,HD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
c73d1953-27e7-4e43-b31a-5305465a6e5b,Fc G .STATE Gallitos,FC Golden State Force,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
c6a71905-c812-4e9f-9c5b-94ad48862d2a,FC Golden State Force U15 AD,FC Golden State Force,19_U15_AD,AD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
9fb84c6e-93f9-4ab8-be48-4cd4f5f5670d,FC Golden State - FCGS Force MLS Next,FC Golden State Force,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
fa8e553f-56eb-4969-aef2-b0e0f4f0ede0,FC Golden State MLS2,FC Golden State Force,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
4ffc9e7b-a7a8-4a06-9fed-f655d6af5039,B2011 HB - Black,FC Premier (CA),600179,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
fe9118a5-20f4-4a80-8302-39d20c1fb8fc,B2011 South - Blue,FC Premier (CA),495850,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
3fdcfabe-d1ae-4713-a975-6e277d095c81,B2011 Temecula,FC Premier Elite,610634,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
4dbf5252-9150-4b43-b5a4-7382ff1e7635,FC Premier Elite B11,FC Premier Elite,358767,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
686a8842-3805-4201-b41a-7c6054e5fdf7,FC Premier Elite B11 Temecula,FC Premier Elite,404959,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
e9906eb6-5c44-41f6-adda-256aeb077562,Elite B2011 SOSA,FC Premier Elite,119843,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
8d971448-5016-4807-b3e3-359ad28b07da,Lynwood FC,FC Scorpions (CA),509600,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
9831651e-ee15-466c-8d79-767d3892b1ee,FC Scorpions B2011 Academy,FC Scorpions (CA),490678,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
5aa69bdd-443e-41eb-a94e-8fe32b8a8b0b,#NAME?,FC United Academy,39926,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
aea17113-6027-4281-b911-0fa95ef901c3,HD B11 - Groom,Fellowship Of Christian Athletes,484735,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
6f5d8cc0-904e-47fc-884e-1727473ca8d4,IE EA,Flyte SC,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
6aa4dd95-24e8-4d21-afec-1af907adb950,FLS 11B Premier I,Folsom Lake Surf,74065,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
3102119c-2309-4f01-bb94-a78799670093,FLS 11B Premier II,Folsom Lake Surf,74072,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
113fc85b-a6a4-4cb5-9451-64c2244a2787,FLS ECNL RL B11,Folsom Lake Surf,74071,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
723db5fa-7208-4dca-99ee-32843061d614,ECNL RL B11,Folsom Lake Surf,89718,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
fae9f9ec-43cf-41e9-aae6-a38e0279539b,FCA 11B Blue,Football Club Alliance,92379,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
2d98e45e-97ef-4319-a435-a3ccc692fab1,FCA 11B White,Football Club Alliance,494015,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
c55f097e-e554-4836-8619-1b3be7402205,Storm B2011,Foothill Storm,331685,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
d188a8f8-9725-4587-b31d-abe9949392e8,FORZA ELITE 2011B,Forza MIS,453760,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
74a53e39-eba4-48dc-b058-a8deeac61743,FRAM B11 Elite,FRAM SC,240276,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
dae17b01-ab9d-4a5b-b9be-dbeb841d65a5,FRAM 2011B EA -Erick L.,FRAM SC,362203,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
78523911-df5e-4aa9-b64c-9eadcd70c4a2,FRAM B11 Premier,FRAM SC,240277,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
9de475d6-183c-418e-8438-27f7088ac7e8,Fremont Rush 2011B Blue,Fremont Rush Soccer,246763,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
729618a8-dacb-4d2f-8302-0cdfa8e21b46,Fremont YSC 11B ID I,Fremont Youth Soccer Club,68546,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
27d5ddc6-d4dc-4373-bee8-b320a26cf4a1,Fremont YSC 11B ID II,Fremont Youth Soccer Club,68547,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
502f597f-b759-437d-9809-846681a098f1,FRESNO HEAT FC BOYS 11 WHITE,FRESNO HEAT FC,253692,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
23a2d53e-a1bc-47ae-8b32-8ea160b4219d,Future FC B11 NPL,Future FC (CAS),176842,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
e30b1428-b3b0-4dc7-bc88-73b2debb1fec,Future FC B11 White,Future FC (CAS),364095,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
18fb6579-9dcb-41cd-8fbc-e7d8d82661b5,Fallbrook Villa FC B2011,FYSL,335793,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
d6b1f8d7-469d-4215-8110-17bd0714f8e9,Galt Boys 11/12,Galt Futbol Club,65954,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
3f0ca953-eb75-430a-8339-77c898449ea1,Gauchos Intercontinental B2011,Gauchos Intercontinental FC,608892,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
a88a9b90-04de-40a8-aa9e-6ce6fc1df7e1,GCU 2011 Boys,Gold Country United,216360,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
c03e0abe-d8d5-4c8b-9717-68eb547b652a,B2011 NPL,Golden Eagles FC,232117,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
3df759f6-daa4-45a9-b1f2-00abdb3e9c69,Storm 11,Granite Bay FC,74717,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
95047749-cbd4-4206-8869-709c8b52e896,11B_Black,Half Moon Bay Soccer Club,155475,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
2dea3ecb-b034-4fe9-b2b6-965d6529b6cb,HYSL Premier Hayward FC 11B,Hayward Youth Soccer League,108208,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
64d20344-1719-4196-896e-c7a3fa13c227,Hollister Tremors 2011B Team A Quakes,Hollister Tremors,98815,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
28b6b2f2-3e40-41b4-9230-1c4168004887,Hollister Tremors 2011B Team B FGFC,Hollister Tremors,333987,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
cea1f897-737b-4eb5-9eed-ca4d8287de13,Inland Empire Futbol Club B2011 Gold,Inland Empire Futbol Club,388699,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
e05a9f82-8903-4345-a9cc-41ad06c2b43c,B11 EA,Inland Surf,352405,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
9a9e3ec8-a63e-42a1-928a-7b970af2ed4d,Inland Surf B11 EA,Inland Surf,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
0d7c0449-492a-4453-b524-8286f2e39889,INLAND UNITED B2011 Cesar,Inland United Soccer Club,357998,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
1f05bfcb-5ebc-46d8-b9f9-0bbc01aa8509,IAR B11 Black,Inter Academy Rockers,441092,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
a3d5f98f-7244-4539-8140-8ef766d6ed88,Barillas B 2011,Intra FC,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
b0f89c7c-d30e-4f7b-8bd2-85064a71574e,Intra FC,Intra FC,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
fc890ea3-eca6-44f5-a277-ff046d228163,Intra FC teal,Intra FC,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
