team_id_master,team_name,club_name,age_group,gender,state_code,state,birth_year,is_deprecated,provider_id,division,alias,modular11_alias
d1b5ab5e-a651-405f-b63b-ae678e8279bf,2012 Boys NPL,"AC Delray, Inc.",u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,59850,
f50f33bb-8fa0-4aa7-8ccd-b008725d0c12,ALBION Elite B13/14,ALBION SC Miami,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,579129,
bad27e92-47af-485e-8692-3d7f5a5e44e8,ALBION SC Miami B2012 Academy,ALBION SC Miami,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,137450,
727e4af3-3574-4153-bf5a-51061c07fd97,ALBION SC Miami B2012 Premier,ALBION SC Miami,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,159543,
84aeeb5f-4632-4f75-a008-97d8e157b1e5,Nassau United FC 2012B,Amelia Island YSO,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,68179,
df9bc9f1-ab45-4a23-a0fa-09ecfdc51344,2012 Boys Red,Ancient City SC,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,75890,
504552ec-722d-4784-8003-e2aa64b91429,Arsenal Youth FC Lehigh 2012,Arsenal Youth FC,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,426039,
3805de7d-a0f3-40b4-98cb-baf988a64a9b,LaBelle Premier FC,Arsenal Youth FC,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,548396,
a5b69634-32c7-4ba9-97a5-77ae8e81e318,2012 Orange,Athletic Club Miami,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,397234,
abcc59e0-3599-48be-9667-7e71387a30d7,Athletum FC Academy U14 AD,Athletum FC Academy,u14,Male,FL,Florida,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,AD,856_U14_AD;498622,
a170f131-99a2-4abd-93ef-b8ed5741235b,Athletum FC Academy U14 HD,Athletum FC Academy,u14,Male,FL,Florida,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,HD,856_U14_HD;583433,
dd912f3b-7fa4-4340-96f5-ec205e70d5b3,Athletum FC Elite 2012,Athletum FC Academy,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,127867,
9cf6152f-bc00-4250-aa89-443e4a96240d,2012 ANTIC,Atletico de Madrid Academia Miami,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,397483,
6e21ca77-18b2-40e6-a8b0-384aa9f49013,2012 DE PAUL,Atletico de Madrid Academia Miami,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,157314,
4880c413-8166-4a3e-8957-6da0b4227001,2012 GIULIANO,Atletico de Madrid Academia Miami,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,427881,
